@relation arquivo 
 
@attribute id_usuario numeric 
@attribute marcador {DimensaoAmbiental,DimensaoSocial} 
@attribute tipo_marcador numeric 
@attribute ano numeric 
@attribute mes numeric 
@attribute semana numeric 
@attribute dia numeric 
@attribute hora numeric 
@attribute minuto numeric 
@attribute segundo numeric 
@attribute coordenada_x numeric 
@attribute coordenada_y numeric 

@data 
19,DimensaoSocial,41,2013,6,25,18,16,8,54,-49.255647,-16.686286
78,DimensaoSocial,33,2013,6,23,8,16,26,21,-49.257814,-16.686538
88,DimensaoAmbiental,4,2013,6,26,27,1,23,0,-49.25571,-16.68617
26,DimensaoSocial,36,2013,6,25,18,23,56,59,-49.258302,-16.687427
18,DimensaoAmbiental,17,2013,6,25,22,21,56,26,-49.258173,-16.686696
35,DimensaoSocial,40,2013,6,24,16,19,45,8,-49.256092,-16.686343
91,DimensaoSocial,39,2013,6,25,18,9,58,9,-49.258544,-16.685672
23,DimensaoAmbiental,21,2013,6,26,27,10,9,26,-49.25663,-16.68762
9,DimensaoSocial,30,2013,6,26,26,0,0,19,-49.257556,-16.686235
87,DimensaoSocial,59,2013,6,25,19,2,6,14,-49.25691,-16.686425
95,DimensaoAmbiental,19,2013,6,23,3,0,45,4,-49.257958,-16.685438
62,DimensaoSocial,35,2013,6,22,1,2,50,56,-49.259355,-16.687031
82,DimensaoSocial,54,2013,6,23,5,13,51,1,-49.256961,-16.686346
34,DimensaoAmbiental,15,2013,6,25,19,13,21,42,-49.256255,-16.686434
83,DimensaoAmbiental,19,2013,6,24,16,5,43,16,-49.256417,-16.685894
78,DimensaoSocial,33,2013,6,24,14,17,16,16,-49.255931,-16.687234
2,DimensaoSocial,55,2013,6,25,20,2,11,40,-49.257755,-16.686583
83,DimensaoAmbiental,19,2013,6,26,24,7,18,56,-49.256497,-16.687632
58,DimensaoSocial,55,2013,6,25,17,10,32,45,-49.25662,-16.685678
30,DimensaoAmbiental,16,2013,6,26,29,20,51,53,-49.259049,-16.686386
15,DimensaoAmbiental,21,2013,6,26,26,0,2,49,-49.256175,-16.6858
21,DimensaoAmbiental,11,2013,6,25,23,1,8,46,-49.256114,-16.687472
36,DimensaoSocial,44,2013,6,25,17,1,47,26,-49.256499,-16.687228
17,DimensaoSocial,31,2013,6,24,15,12,42,17,-49.255314,-16.686619
91,DimensaoSocial,39,2013,6,25,23,22,55,46,-49.256086,-16.687469
60,DimensaoSocial,25,2013,6,26,24,3,50,36,-49.255847,-16.6873
79,DimensaoSocial,58,2013,6,26,24,16,27,0,-49.255236,-16.687076
19,DimensaoSocial,41,2013,6,23,5,4,4,7,-49.257334,-16.68599
52,DimensaoAmbiental,6,2013,6,25,22,12,24,0,-49.258278,-16.687141
29,DimensaoSocial,31,2013,6,23,6,21,6,6,-49.257564,-16.685762
1,DimensaoAmbiental,11,2013,6,25,20,14,22,38,-49.257392,-16.68579
90,DimensaoAmbiental,14,2013,6,24,15,13,29,39,-49.257734,-16.687301
54,DimensaoAmbiental,15,2013,6,26,26,22,1,43,-49.254597,-16.68661
88,DimensaoAmbiental,4,2013,6,22,2,9,56,43,-49.256724,-16.687538
80,DimensaoSocial,44,2013,6,26,26,19,36,17,-49.257908,-16.687622
12,DimensaoSocial,45,2013,6,24,15,22,25,12,-49.258865,-16.687166
30,DimensaoAmbiental,16,2013,6,26,27,20,29,48,-49.255038,-16.68603
24,DimensaoSocial,26,2013,6,23,9,0,5,13,-49.254637,-16.686195
27,DimensaoAmbiental,2,2013,6,23,4,21,19,54,-49.25735,-16.686658
