@relation arquivo 
 
@attribute id_usuario numeric 
@attribute marcador {DimensaoAmbiental,DimensaoSocial} 
@attribute tipo_marcador numeric 
@attribute ano numeric 
@attribute mes numeric 
@attribute semana numeric 
@attribute dia numeric 
@attribute hora numeric 
@attribute minuto numeric 
@attribute segundo numeric 
@attribute coordenada_x numeric 
@attribute coordenada_y numeric 

@data 
26,DimensaoSocial,36,2013,6,26,25,6,33,0,-49.230414,-16.676215
87,DimensaoSocial,59,2013,6,25,19,2,42,49,-49.232493,-16.675391
22,DimensaoSocial,56,2013,6,24,15,8,6,48,-49.229317,-16.676833
10,DimensaoAmbiental,16,2013,6,22,1,20,25,15,-49.229526,-16.676736
50,DimensaoSocial,35,2013,6,24,11,4,21,23,-49.230307,-16.676194
90,DimensaoAmbiental,14,2013,6,24,13,2,46,40,-49.228202,-16.674387
24,DimensaoSocial,26,2013,6,26,24,7,7,48,-49.228654,-16.675917
12,DimensaoSocial,45,2013,6,23,4,10,34,26,-49.229194,-16.677093
16,DimensaoAmbiental,7,2013,6,26,27,22,21,8,-49.230894,-16.674564
6,DimensaoSocial,36,2013,6,25,22,6,50,43,-49.231126,-16.676666
59,DimensaoAmbiental,20,2013,6,23,4,17,40,27,-49.230142,-16.675171
14,DimensaoSocial,55,2013,6,25,23,1,35,35,-49.228761,-16.674327
100,DimensaoAmbiental,23,2013,6,22,1,4,2,10,-49.230578,-16.674628
2,DimensaoSocial,55,2013,6,25,21,9,18,31,-49.229442,-16.676168
44,DimensaoAmbiental,5,2013,6,26,26,14,32,11,-49.229176,-16.674992
49,DimensaoSocial,50,2013,6,26,26,22,9,12,-49.228091,-16.675759
56,DimensaoSocial,45,2013,6,26,27,9,56,8,-49.229137,-16.674647
85,DimensaoSocial,49,2013,6,22,1,6,47,52,-49.229382,-16.67591
74,DimensaoSocial,53,2013,6,23,5,4,48,58,-49.228057,-16.676067
26,DimensaoSocial,36,2013,6,24,14,23,2,45,-49.229255,-16.675018
100,DimensaoAmbiental,23,2013,6,23,8,4,41,17,-49.228393,-16.676283
18,DimensaoAmbiental,17,2013,6,24,13,0,46,21,-49.231575,-16.67565
54,DimensaoAmbiental,15,2013,6,23,8,1,6,0,-49.231177,-16.675801
19,DimensaoSocial,41,2013,6,25,18,15,53,0,-49.229828,-16.676635
69,DimensaoSocial,28,2013,6,24,15,6,54,24,-49.228877,-16.674554
31,DimensaoSocial,41,2013,6,23,9,7,14,45,-49.229992,-16.676344
5,DimensaoSocial,50,2013,6,25,18,14,5,42,-49.230683,-16.674925
97,DimensaoAmbiental,8,2013,6,24,13,17,45,35,-49.228645,-16.676788
76,DimensaoAmbiental,23,2013,6,23,3,18,21,41,-49.228439,-16.676873
97,DimensaoAmbiental,8,2013,6,23,5,13,38,10,-49.228225,-16.67443
76,DimensaoAmbiental,23,2013,6,25,18,6,1,57,-49.22925,-16.676075
60,DimensaoSocial,25,2013,6,26,29,17,6,14,-49.23006,-16.676475
30,DimensaoAmbiental,16,2013,6,26,25,13,4,18,-49.230967,-16.675487
89,DimensaoSocial,29,2013,6,24,16,15,5,31,-49.230089,-16.676718
93,DimensaoAmbiental,9,2013,6,23,3,4,37,57,-49.231171,-16.674662
10,DimensaoAmbiental,16,2013,6,26,29,20,37,8,-49.228835,-16.674629
57,DimensaoAmbiental,10,2013,6,22,1,22,39,43,-49.230845,-16.67618
31,DimensaoSocial,41,2013,6,24,14,7,47,24,-49.230996,-16.675611
37,DimensaoAmbiental,10,2013,6,25,18,7,41,27,-49.229388,-16.676084
5,DimensaoSocial,50,2013,6,23,7,0,17,56,-49.230449,-16.675481
14,DimensaoSocial,55,2013,6,24,11,8,51,5,-49.231528,-16.674323
22,DimensaoSocial,56,2013,6,23,8,11,43,13,-49.232585,-16.675813
76,DimensaoAmbiental,23,2013,6,23,6,17,59,56,-49.23105,-16.676446
65,DimensaoSocial,48,2013,6,26,24,19,43,42,-49.228062,-16.676525
37,DimensaoAmbiental,10,2013,6,23,3,1,22,3,-49.228713,-16.675796
28,DimensaoAmbiental,6,2013,6,25,18,14,0,20,-49.230649,-16.675807
100,DimensaoAmbiental,23,2013,6,24,13,10,33,25,-49.228544,-16.676611
69,DimensaoSocial,28,2013,6,24,15,19,15,50,-49.228407,-16.675259
93,DimensaoAmbiental,9,2013,6,25,19,11,41,37,-49.231252,-16.676691
93,DimensaoAmbiental,9,2013,6,23,4,12,13,31,-49.229991,-16.675884
12,DimensaoSocial,45,2013,6,25,18,15,34,17,-49.230229,-16.675852
87,DimensaoSocial,59,2013,6,24,14,18,1,26,-49.230616,-16.67455
91,DimensaoSocial,39,2013,6,25,18,15,32,47,-49.228862,-16.675801
29,DimensaoSocial,31,2013,6,24,12,22,53,38,-49.228489,-16.675638
94,DimensaoSocial,53,2013,6,22,1,12,18,18,-49.228274,-16.67578
11,DimensaoSocial,40,2013,6,24,10,20,33,38,-49.228489,-16.675103
85,DimensaoSocial,49,2013,6,24,13,9,26,48,-49.228772,-16.676865
86,DimensaoSocial,34,2013,6,26,29,9,6,26,-49.232693,-16.676022
20,DimensaoSocial,46,2013,6,23,7,10,25,23,-49.2309,-16.675595
25,DimensaoSocial,51,2013,6,23,9,14,40,22,-49.230688,-16.676274
75,DimensaoAmbiental,19,2013,6,24,13,5,8,34,-49.231514,-16.675846
75,DimensaoAmbiental,19,2013,6,24,13,22,42,41,-49.232385,-16.675266
38,DimensaoSocial,54,2013,6,23,7,23,39,8,-49.228302,-16.674976
17,DimensaoSocial,31,2013,6,26,24,2,14,55,-49.230733,-16.674937
77,DimensaoSocial,48,2013,6,24,15,10,38,51,-49.22834,-16.675462
27,DimensaoAmbiental,2,2013,6,26,27,14,51,42,-49.230324,-16.675334
87,DimensaoSocial,59,2013,6,24,12,18,58,14,-49.228114,-16.675744
78,DimensaoSocial,33,2013,6,25,21,3,34,15,-49.231708,-16.675822
24,DimensaoSocial,26,2013,6,23,4,4,21,53,-49.230832,-16.675728
65,DimensaoSocial,48,2013,6,26,24,19,0,1,-49.229546,-16.675327
43,DimensaoSocial,59,2013,6,26,27,4,5,14,-49.230732,-16.67601
35,DimensaoSocial,40,2013,6,26,24,6,23,5,-49.230537,-16.67575
78,DimensaoSocial,33,2013,6,22,2,9,26,25,-49.230034,-16.675856
89,DimensaoSocial,29,2013,6,24,15,9,2,29,-49.229767,-16.675459
19,DimensaoSocial,41,2013,6,26,29,14,32,11,-49.229189,-16.675404
5,DimensaoSocial,50,2013,6,26,24,4,45,7,-49.230525,-16.676215
37,DimensaoAmbiental,10,2013,6,25,22,19,46,24,-49.229931,-16.676569
70,DimensaoAmbiental,14,2013,6,26,25,18,23,24,-49.229208,-16.674445
99,DimensaoAmbiental,18,2013,6,24,13,11,19,52,-49.232403,-16.675733
29,DimensaoSocial,31,2013,6,22,1,15,35,42,-49.229692,-16.675648
55,DimensaoSocial,40,2013,6,25,23,22,18,16,-49.23055,-16.676916
98,DimensaoSocial,52,2013,6,23,7,18,9,55,-49.229391,-16.674327
47,DimensaoSocial,39,2013,6,24,15,20,33,38,-49.231901,-16.675218
24,DimensaoSocial,26,2013,6,25,19,11,5,54,-49.228907,-16.674785
26,DimensaoSocial,36,2013,6,24,16,4,46,54,-49.232269,-16.675338
40,DimensaoSocial,25,2013,6,23,7,4,29,48,-49.232203,-16.675564
100,DimensaoAmbiental,23,2013,6,24,14,23,5,10,-49.228857,-16.675718
10,DimensaoAmbiental,16,2013,6,24,12,13,39,43,-49.228156,-16.675947
78,DimensaoSocial,33,2013,6,23,4,13,25,8,-49.228633,-16.674477
49,DimensaoSocial,50,2013,6,25,22,22,34,11,-49.228386,-16.675147
50,DimensaoSocial,35,2013,6,24,11,11,47,49,-49.228466,-16.674293
79,DimensaoSocial,58,2013,6,24,12,0,36,32,-49.230738,-16.675597
28,DimensaoAmbiental,6,2013,6,24,15,3,49,13,-49.230599,-16.674558
81,DimensaoAmbiental,9,2013,6,23,7,3,37,36,-49.23209,-16.675162
51,DimensaoAmbiental,1,2013,6,23,4,4,50,27,-49.229751,-16.674269
47,DimensaoSocial,39,2013,6,26,28,10,33,7,-49.230724,-16.674838
36,DimensaoSocial,44,2013,6,25,20,1,48,4,-49.229709,-16.676957
28,DimensaoAmbiental,6,2013,6,22,1,16,57,3,-49.228395,-16.675493
36,DimensaoSocial,44,2013,6,23,3,3,43,43,-49.229091,-16.676685
82,DimensaoSocial,54,2013,6,23,3,4,41,38,-49.229734,-16.675638
49,DimensaoSocial,50,2013,6,24,13,14,43,31,-49.228192,-16.675007
82,DimensaoSocial,54,2013,6,23,5,0,1,11,-49.228551,-16.675198
49,DimensaoSocial,50,2013,6,24,11,16,39,38,-49.228119,-16.676786
10,DimensaoAmbiental,16,2013,6,24,12,6,27,21,-49.23067,-16.675041
7,DimensaoAmbiental,1,2013,6,25,18,12,2,36,-49.229854,-16.676704
21,DimensaoAmbiental,11,2013,6,26,24,0,7,18,-49.231965,-16.674761
97,DimensaoAmbiental,8,2013,6,23,9,6,48,19,-49.231367,-16.675053
46,DimensaoAmbiental,15,2013,6,25,17,12,55,47,-49.228604,-16.674632
64,DimensaoSocial,24,2013,6,22,1,22,39,57,-49.23084,-16.675598
17,DimensaoSocial,31,2013,6,23,6,22,4,50,-49.229653,-16.676653
53,DimensaoSocial,30,2013,6,24,15,23,1,30,-49.230938,-16.674888
50,DimensaoSocial,35,2013,6,26,27,19,40,28,-49.230496,-16.677006
98,DimensaoSocial,52,2013,6,25,18,9,51,32,-49.231671,-16.674987
43,DimensaoSocial,59,2013,6,24,11,2,40,33,-49.231724,-16.674759
96,DimensaoSocial,42,2013,6,24,10,7,40,29,-49.229956,-16.674737
85,DimensaoSocial,49,2013,6,26,24,20,46,17,-49.229542,-16.674429
31,DimensaoSocial,41,2013,6,25,18,14,31,25,-49.229506,-16.6767
42,DimensaoSocial,34,2013,6,23,4,19,14,50,-49.2298,-16.675849
91,DimensaoSocial,39,2013,6,24,13,3,5,36,-49.230292,-16.676985
9,DimensaoSocial,30,2013,6,24,11,1,17,16,-49.228187,-16.674537
83,DimensaoAmbiental,19,2013,6,25,19,4,0,11,-49.22963,-16.676316
35,DimensaoSocial,40,2013,6,25,22,19,40,35,-49.230741,-16.676683
36,DimensaoSocial,44,2013,6,26,29,1,33,17,-49.230487,-16.674667
10,DimensaoAmbiental,16,2013,6,23,7,22,2,33,-49.231965,-16.674763
69,DimensaoSocial,28,2013,6,23,4,16,6,20,-49.231553,-16.675564
9,DimensaoSocial,30,2013,6,24,14,15,14,11,-49.231233,-16.674797
97,DimensaoAmbiental,8,2013,6,26,25,6,7,57,-49.230523,-16.676205
48,DimensaoSocial,25,2013,6,23,4,2,27,54,-49.230131,-16.675125
82,DimensaoSocial,54,2013,6,26,26,19,24,59,-49.23099,-16.674826
12,DimensaoSocial,45,2013,6,23,9,3,31,35,-49.232082,-16.675546
10,DimensaoAmbiental,16,2013,6,26,29,14,43,54,-49.230963,-16.676684
38,DimensaoSocial,54,2013,6,24,13,10,16,37,-49.228395,-16.674423
30,DimensaoAmbiental,16,2013,6,22,2,12,55,24,-49.228218,-16.674463
35,DimensaoSocial,40,2013,6,23,6,22,21,24,-49.23158,-16.676426
91,DimensaoSocial,39,2013,6,25,22,4,51,10,-49.229282,-16.676883
100,DimensaoAmbiental,23,2013,6,24,10,4,44,44,-49.229462,-16.676351
18,DimensaoAmbiental,17,2013,6,25,20,3,42,19,-49.228087,-16.674848
82,DimensaoSocial,54,2013,6,26,25,8,26,11,-49.231789,-16.675662
44,DimensaoAmbiental,5,2013,6,25,22,19,31,56,-49.230523,-16.675985
12,DimensaoSocial,45,2013,6,23,7,22,48,14,-49.229649,-16.674453
6,DimensaoSocial,36,2013,6,23,4,22,14,2,-49.228603,-16.67676
10,DimensaoAmbiental,16,2013,6,23,5,23,22,29,-49.228322,-16.675024
69,DimensaoSocial,28,2013,6,24,13,21,56,40,-49.228891,-16.675951
32,DimensaoAmbiental,5,2013,6,23,3,1,44,32,-49.232125,-16.675498
65,DimensaoSocial,48,2013,6,23,3,8,59,8,-49.232403,-16.675976
81,DimensaoAmbiental,9,2013,6,22,1,9,36,44,-49.228356,-16.676446
92,DimensaoSocial,44,2013,6,26,27,16,14,30,-49.231114,-16.675708
86,DimensaoSocial,34,2013,6,22,1,18,14,22,-49.231082,-16.676704
80,DimensaoSocial,44,2013,6,23,4,5,29,33,-49.231295,-16.674392
5,DimensaoSocial,50,2013,6,26,24,22,3,28,-49.231558,-16.675814
34,DimensaoAmbiental,15,2013,6,25,17,21,26,17,-49.228685,-16.674456
12,DimensaoSocial,45,2013,6,24,12,3,33,55,-49.229854,-16.676794
5,DimensaoSocial,50,2013,6,24,14,14,54,34,-49.23156,-16.675725
43,DimensaoSocial,59,2013,6,23,3,6,4,37,-49.231127,-16.676117
50,DimensaoSocial,35,2013,6,24,12,17,13,59,-49.228678,-16.674976
23,DimensaoAmbiental,21,2013,6,24,12,1,7,9,-49.229959,-16.674967
69,DimensaoSocial,28,2013,6,24,11,6,40,15,-49.229643,-16.6756
28,DimensaoAmbiental,6,2013,6,25,22,20,14,8,-49.230924,-16.674224
45,DimensaoSocial,29,2013,6,24,13,10,37,16,-49.230031,-16.674909
14,DimensaoSocial,55,2013,6,23,7,8,0,2,-49.23129,-16.675035
69,DimensaoSocial,28,2013,6,25,19,16,28,35,-49.228821,-16.675953
33,DimensaoSocial,30,2013,6,23,5,9,24,36,-49.232022,-16.674805
65,DimensaoSocial,48,2013,6,23,5,16,21,34,-49.230009,-16.674612
41,DimensaoSocial,49,2013,6,25,18,23,59,5,-49.229135,-16.675644
11,DimensaoSocial,40,2013,6,23,9,2,19,7,-49.231297,-16.675617
60,DimensaoSocial,25,2013,6,23,7,17,52,37,-49.230279,-16.675776
18,DimensaoAmbiental,17,2013,6,22,2,17,23,27,-49.230729,-16.674645
31,DimensaoSocial,41,2013,6,24,14,11,29,54,-49.228347,-16.674959
58,DimensaoSocial,55,2013,6,23,3,4,45,25,-49.229976,-16.674793
9,DimensaoSocial,30,2013,6,23,9,10,35,32,-49.229602,-16.674785
29,DimensaoSocial,31,2013,6,24,15,13,43,37,-49.23172,-16.675077
53,DimensaoSocial,30,2013,6,23,8,4,9,3,-49.229076,-16.674225
15,DimensaoAmbiental,21,2013,6,23,6,15,16,36,-49.231214,-16.675692
12,DimensaoSocial,45,2013,6,23,4,13,57,14,-49.229215,-16.675088
70,DimensaoAmbiental,14,2013,6,25,17,16,8,27,-49.228605,-16.676037
4,DimensaoSocial,26,2013,6,24,10,8,32,10,-49.23015,-16.676412
79,DimensaoSocial,58,2013,6,23,9,23,1,46,-49.230483,-16.675369
66,DimensaoSocial,34,2013,6,25,18,5,5,21,-49.230329,-16.676478
95,DimensaoAmbiental,19,2013,6,24,16,12,10,47,-49.230428,-16.676174
52,DimensaoAmbiental,6,2013,6,25,17,8,0,49,-49.228104,-16.676243
68,DimensaoAmbiental,4,2013,6,23,6,15,39,50,-49.230855,-16.674873
22,DimensaoSocial,56,2013,6,26,29,16,29,46,-49.232145,-16.675095
3,DimensaoAmbiental,21,2013,6,23,5,17,18,46,-49.229956,-16.676759
53,DimensaoSocial,30,2013,6,25,18,12,34,33,-49.230671,-16.675298
32,DimensaoAmbiental,5,2013,6,25,17,6,18,43,-49.229625,-16.674946
75,DimensaoAmbiental,19,2013,6,23,3,8,22,44,-49.228415,-16.674851
10,DimensaoAmbiental,16,2013,6,26,25,10,17,21,-49.228433,-16.674432
79,DimensaoSocial,58,2013,6,25,17,10,32,52,-49.232022,-16.675009
60,DimensaoSocial,25,2013,6,25,23,15,24,13,-49.228957,-16.676265
3,DimensaoAmbiental,21,2013,6,26,28,11,47,50,-49.230224,-16.674314
88,DimensaoAmbiental,4,2013,6,24,11,13,29,35,-49.230379,-16.675738
64,DimensaoSocial,24,2013,6,26,24,18,32,56,-49.229284,-16.674282
84,DimensaoSocial,24,2013,6,26,24,6,0,51,-49.230093,-16.676572
32,DimensaoAmbiental,5,2013,6,24,14,11,20,40,-49.231466,-16.676128
3,DimensaoAmbiental,21,2013,6,25,20,20,3,16,-49.230331,-16.675348
38,DimensaoSocial,54,2013,6,26,28,7,52,41,-49.230697,-16.676283
56,DimensaoSocial,45,2013,6,25,22,16,42,23,-49.231053,-16.676165
50,DimensaoSocial,35,2013,6,25,23,14,47,38,-49.231769,-16.675566
5,DimensaoSocial,50,2013,6,24,11,3,18,1,-49.229875,-16.676767
72,DimensaoSocial,43,2013,6,26,28,16,53,51,-49.22863,-16.675004
70,DimensaoAmbiental,14,2013,6,24,12,1,52,36,-49.231035,-16.676217
15,DimensaoAmbiental,21,2013,6,26,25,20,43,29,-49.231747,-16.675868
97,DimensaoAmbiental,8,2013,6,25,23,13,3,47,-49.231542,-16.675408
67,DimensaoSocial,58,2013,6,24,12,10,34,4,-49.229933,-16.674877
88,DimensaoAmbiental,4,2013,6,24,14,11,13,30,-49.230632,-16.674449
60,DimensaoSocial,25,2013,6,26,24,10,37,47,-49.229754,-16.676723
54,DimensaoAmbiental,15,2013,6,26,27,11,22,26,-49.231065,-16.674292
97,DimensaoAmbiental,8,2013,6,24,15,21,15,53,-49.229074,-16.675405
28,DimensaoAmbiental,6,2013,6,23,5,9,31,52,-49.229678,-16.675333
31,DimensaoSocial,41,2013,6,26,24,17,24,43,-49.231528,-16.67556
77,DimensaoSocial,48,2013,6,23,8,18,30,33,-49.231301,-16.674782
14,DimensaoSocial,55,2013,6,25,23,15,35,43,-49.23145,-16.675319
13,DimensaoAmbiental,11,2013,6,25,20,17,21,55,-49.232113,-16.675942
90,DimensaoAmbiental,14,2013,6,25,18,23,10,34,-49.229453,-16.67499
39,DimensaoAmbiental,20,2013,6,25,20,2,41,27,-49.228879,-16.676139
27,DimensaoAmbiental,2,2013,6,24,16,21,45,29,-49.230487,-16.67564
52,DimensaoAmbiental,6,2013,6,23,5,23,37,13,-49.231365,-16.676223
98,DimensaoSocial,52,2013,6,26,24,15,54,1,-49.22961,-16.674679
16,DimensaoAmbiental,7,2013,6,24,11,12,28,54,-49.231789,-16.674951
38,DimensaoSocial,54,2013,6,26,29,14,57,57,-49.229657,-16.674203
54,DimensaoAmbiental,15,2013,6,25,18,11,53,21,-49.230157,-16.675289
32,DimensaoAmbiental,5,2013,6,24,10,1,43,0,-49.230215,-16.674602
57,DimensaoAmbiental,10,2013,6,24,15,18,53,4,-49.230294,-16.676005
41,DimensaoSocial,49,2013,6,23,8,0,51,4,-49.229626,-16.674462
11,DimensaoSocial,40,2013,6,25,20,18,8,10,-49.228503,-16.674567
90,DimensaoAmbiental,14,2013,6,26,24,12,34,45,-49.229083,-16.676548
26,DimensaoSocial,36,2013,6,24,12,18,57,47,-49.228687,-16.67537
52,DimensaoAmbiental,6,2013,6,26,26,11,34,59,-49.229394,-16.675951
77,DimensaoSocial,48,2013,6,25,20,11,9,38,-49.231341,-16.674839
22,DimensaoSocial,56,2013,6,25,19,11,36,58,-49.228572,-16.675527
70,DimensaoAmbiental,14,2013,6,22,2,22,59,3,-49.230047,-16.675549
17,DimensaoSocial,31,2013,6,23,7,20,47,36,-49.232419,-16.675875
23,DimensaoAmbiental,21,2013,6,23,5,10,35,43,-49.231037,-16.674284
9,DimensaoSocial,30,2013,6,26,25,11,46,20,-49.229236,-16.676391
78,DimensaoSocial,33,2013,6,24,10,6,36,40,-49.228147,-16.675298
20,DimensaoSocial,46,2013,6,25,21,2,42,15,-49.229815,-16.674484
72,DimensaoSocial,43,2013,6,26,24,6,48,28,-49.229778,-16.676524
8,DimensaoAmbiental,6,2013,6,22,1,12,33,40,-49.231181,-16.674374
20,DimensaoSocial,46,2013,6,25,22,13,46,17,-49.230011,-16.674257
64,DimensaoSocial,24,2013,6,24,11,10,2,54,-49.231405,-16.676
76,DimensaoAmbiental,23,2013,6,22,2,12,43,13,-49.229954,-16.676278
2,DimensaoSocial,55,2013,6,23,8,7,33,41,-49.229957,-16.674864
56,DimensaoSocial,45,2013,6,23,8,4,29,16,-49.228248,-16.676032
79,DimensaoSocial,58,2013,6,26,27,14,51,30,-49.228991,-16.674591
52,DimensaoAmbiental,6,2013,6,24,14,11,9,7,-49.229417,-16.674369
53,DimensaoSocial,30,2013,6,26,25,6,49,32,-49.231141,-16.676604
75,DimensaoAmbiental,19,2013,6,25,20,2,40,33,-49.230172,-16.674414
17,DimensaoSocial,31,2013,6,26,27,4,8,36,-49.228959,-16.675022
18,DimensaoAmbiental,17,2013,6,25,23,20,28,56,-49.231531,-16.674223
14,DimensaoSocial,55,2013,6,24,15,6,12,16,-49.228467,-16.676619
63,DimensaoSocial,59,2013,6,24,11,14,24,48,-49.228976,-16.674536
81,DimensaoAmbiental,9,2013,6,23,3,10,32,46,-49.230703,-16.676546
56,DimensaoSocial,45,2013,6,23,6,13,6,25,-49.23051,-16.675171
10,DimensaoAmbiental,16,2013,6,24,10,9,37,43,-49.230871,-16.674499
1,DimensaoAmbiental,11,2013,6,26,27,22,14,42,-49.229575,-16.675154
84,DimensaoSocial,24,2013,6,23,7,5,10,29,-49.228928,-16.676754
24,DimensaoSocial,26,2013,6,24,10,10,6,42,-49.228167,-16.676977
20,DimensaoSocial,46,2013,6,26,27,20,6,37,-49.229914,-16.675738
64,DimensaoSocial,24,2013,6,25,17,15,5,57,-49.231628,-16.676462
78,DimensaoSocial,33,2013,6,23,4,18,47,51,-49.229669,-16.67507
70,DimensaoAmbiental,14,2013,6,26,25,4,39,20,-49.229932,-16.675813
9,DimensaoSocial,30,2013,6,24,15,12,45,55,-49.230426,-16.676372
89,DimensaoSocial,29,2013,6,25,18,4,37,18,-49.228313,-16.675392
27,DimensaoAmbiental,2,2013,6,24,10,16,43,9,-49.230629,-16.675271
54,DimensaoAmbiental,15,2013,6,26,25,13,2,40,-49.229387,-16.674913
22,DimensaoSocial,56,2013,6,26,27,5,38,18,-49.228463,-16.676618
90,DimensaoAmbiental,14,2013,6,26,26,16,35,26,-49.229769,-16.67502
44,DimensaoAmbiental,5,2013,6,24,15,23,4,33,-49.229691,-16.674335
17,DimensaoSocial,31,2013,6,26,26,2,24,36,-49.229396,-16.676384
94,DimensaoSocial,53,2013,6,24,13,2,4,1,-49.229933,-16.675636
31,DimensaoSocial,41,2013,6,25,20,17,8,59,-49.229192,-16.674372
13,DimensaoAmbiental,11,2013,6,24,13,11,5,49,-49.231158,-16.675548
16,DimensaoAmbiental,7,2013,6,24,10,0,38,13,-49.231778,-16.67522
76,DimensaoAmbiental,23,2013,6,23,4,22,55,53,-49.230439,-16.676737
58,DimensaoSocial,55,2013,6,23,9,10,28,32,-49.231866,-16.676424
35,DimensaoSocial,40,2013,6,26,29,14,39,1,-49.230119,-16.674359
88,DimensaoAmbiental,4,2013,6,25,23,20,46,22,-49.231724,-16.676459
37,DimensaoAmbiental,10,2013,6,23,7,16,14,49,-49.229112,-16.67452
84,DimensaoSocial,24,2013,6,25,23,20,2,23,-49.22859,-16.675894
38,DimensaoSocial,54,2013,6,25,22,5,15,8,-49.229997,-16.676212
38,DimensaoSocial,54,2013,6,24,13,1,34,57,-49.230373,-16.674625
62,DimensaoSocial,35,2013,6,23,7,20,28,36,-49.228317,-16.674842
16,DimensaoAmbiental,7,2013,6,23,7,2,50,14,-49.229743,-16.675164
72,DimensaoSocial,43,2013,6,23,8,12,54,21,-49.228416,-16.676214
22,DimensaoSocial,56,2013,6,24,10,20,10,13,-49.231605,-16.676484
45,DimensaoSocial,29,2013,6,26,25,5,13,48,-49.23095,-16.674807
99,DimensaoAmbiental,18,2013,6,26,26,18,25,0,-49.231997,-16.675264
20,DimensaoSocial,46,2013,6,26,29,8,56,2,-49.228104,-16.675735
22,DimensaoSocial,56,2013,6,26,28,7,3,16,-49.228856,-16.675642
19,DimensaoSocial,41,2013,6,25,19,20,38,59,-49.228235,-16.676824
15,DimensaoAmbiental,21,2013,6,23,8,1,35,1,-49.229196,-16.674453
46,DimensaoAmbiental,15,2013,6,23,9,4,40,3,-49.229527,-16.675152
79,DimensaoSocial,58,2013,6,26,27,1,22,7,-49.230979,-16.674404
22,DimensaoSocial,56,2013,6,22,2,13,10,48,-49.229396,-16.675359
78,DimensaoSocial,33,2013,6,24,11,9,13,16,-49.228568,-16.674626
44,DimensaoAmbiental,5,2013,6,26,29,13,25,32,-49.230862,-16.676881
21,DimensaoAmbiental,11,2013,6,25,19,22,41,20,-49.228079,-16.676655
38,DimensaoSocial,54,2013,6,24,10,13,15,13,-49.22978,-16.676105
57,DimensaoAmbiental,10,2013,6,25,19,7,41,32,-49.230845,-16.676293
58,DimensaoSocial,55,2013,6,24,16,1,21,53,-49.231271,-16.67466
60,DimensaoSocial,25,2013,6,25,17,10,2,50,-49.228111,-16.675638
7,DimensaoAmbiental,1,2013,6,25,19,9,39,3,-49.228286,-16.676766
90,DimensaoAmbiental,14,2013,6,24,11,0,37,37,-49.231513,-16.675626
35,DimensaoSocial,40,2013,6,26,25,10,53,51,-49.228666,-16.675989
7,DimensaoAmbiental,1,2013,6,26,27,21,35,9,-49.230515,-16.675804
8,DimensaoAmbiental,6,2013,6,23,9,15,54,40,-49.230781,-16.674422
76,DimensaoAmbiental,23,2013,6,26,28,7,57,13,-49.230907,-16.674991
84,DimensaoSocial,24,2013,6,25,19,21,28,21,-49.228735,-16.67608
97,DimensaoAmbiental,8,2013,6,25,20,5,32,15,-49.231759,-16.674896
73,DimensaoAmbiental,9,2013,6,24,10,5,23,43,-49.231115,-16.675435
88,DimensaoAmbiental,4,2013,6,26,29,20,40,19,-49.230366,-16.67712
93,DimensaoAmbiental,9,2013,6,26,25,5,19,15,-49.228256,-16.675326
15,DimensaoAmbiental,21,2013,6,24,14,3,3,31,-49.22911,-16.675199
