@relation arquivo 
 
@attribute id_usuario numeric 
@attribute marcador {DimensaoAmbiental,DimensaoSocial} 
@attribute tipo_marcador numeric 
@attribute ano numeric 
@attribute mes numeric 
@attribute semana numeric 
@attribute dia numeric 
@attribute hora numeric 
@attribute minuto numeric 
@attribute segundo numeric 
@attribute coordenada_x numeric 
@attribute coordenada_y numeric 

@data 
49,DimensaoSocial,50,2013,6,25,20,21,22,17,-49.228333,-16.692698
91,DimensaoSocial,39,2013,6,24,11,20,1,23,-49.231067,-16.692819
25,DimensaoSocial,51,2013,6,26,24,15,43,19,-49.23194,-16.693236
45,DimensaoSocial,29,2013,6,22,1,9,7,47,-49.231171,-16.691191
6,DimensaoSocial,36,2013,6,25,20,7,38,10,-49.228138,-16.693645
29,DimensaoSocial,31,2013,6,25,17,19,49,29,-49.231146,-16.692532
91,DimensaoSocial,39,2013,6,24,16,12,17,13,-49.231355,-16.69137
100,DimensaoAmbiental,23,2013,6,26,24,23,39,2,-49.229244,-16.691315
88,DimensaoAmbiental,4,2013,6,25,23,12,54,50,-49.230052,-16.692863
57,DimensaoAmbiental,10,2013,6,24,10,23,57,3,-49.231635,-16.693351
72,DimensaoSocial,43,2013,6,23,8,1,3,36,-49.231357,-16.691219
91,DimensaoSocial,39,2013,6,24,16,2,57,41,-49.229286,-16.692984
35,DimensaoSocial,40,2013,6,23,8,10,13,40,-49.229198,-16.693335
53,DimensaoSocial,30,2013,6,25,17,20,44,15,-49.231957,-16.692081
47,DimensaoSocial,39,2013,6,26,25,3,42,28,-49.229036,-16.692203
51,DimensaoAmbiental,1,2013,6,24,10,18,26,31,-49.228917,-16.692347
41,DimensaoSocial,49,2013,6,24,14,23,5,48,-49.228921,-16.692219
29,DimensaoSocial,31,2013,6,26,26,13,37,20,-49.231638,-16.692212
30,DimensaoAmbiental,16,2013,6,25,18,2,25,40,-49.228935,-16.691184
99,DimensaoAmbiental,18,2013,6,26,28,15,17,32,-49.229951,-16.692541
84,DimensaoSocial,24,2013,6,24,15,0,36,27,-49.228811,-16.692404
10,DimensaoAmbiental,16,2013,6,22,1,14,28,28,-49.230284,-16.691673
52,DimensaoAmbiental,6,2013,6,25,18,20,13,33,-49.230992,-16.692831
65,DimensaoSocial,48,2013,6,25,22,7,46,58,-49.228679,-16.693141
69,DimensaoSocial,28,2013,6,26,27,7,19,58,-49.232255,-16.691438
97,DimensaoAmbiental,8,2013,6,23,3,9,1,50,-49.228637,-16.692959
86,DimensaoSocial,34,2013,6,26,26,12,23,3,-49.228147,-16.692068
7,DimensaoAmbiental,1,2013,6,26,25,19,35,14,-49.231507,-16.693367
91,DimensaoSocial,39,2013,6,25,21,13,26,15,-49.229259,-16.693367
37,DimensaoAmbiental,10,2013,6,24,14,21,27,22,-49.230681,-16.692
15,DimensaoAmbiental,21,2013,6,24,11,17,10,49,-49.230679,-16.691578
41,DimensaoSocial,49,2013,6,23,3,6,35,12,-49.229145,-16.693508
29,DimensaoSocial,31,2013,6,26,28,21,38,10,-49.232333,-16.693437
