@relation arquivo 
 
@attribute id_usuario numeric 
@attribute marcador {DimensaoAmbiental,DimensaoSocial} 
@attribute tipo_marcador numeric 
@attribute ano numeric 
@attribute mes numeric 
@attribute semana numeric 
@attribute dia numeric 
@attribute hora numeric 
@attribute minuto numeric 
@attribute segundo numeric 
@attribute coordenada_x numeric 
@attribute coordenada_y numeric 

@data 
49,DimensaoSocial,50,2013,6,25,22,5,21,2,-49.236963,-16.681276
83,DimensaoAmbiental,19,2013,6,23,4,3,10,2,-49.237399,-16.681835
12,DimensaoSocial,45,2013,6,26,28,8,50,21,-49.239386,-16.681376
4,DimensaoSocial,26,2013,6,25,22,0,47,16,-49.239947,-16.681522
49,DimensaoSocial,50,2013,6,25,19,19,23,53,-49.24024,-16.681021
54,DimensaoAmbiental,15,2013,6,25,20,21,59,11,-49.237916,-16.681157
25,DimensaoSocial,51,2013,6,25,21,5,34,31,-49.236905,-16.681594
5,DimensaoSocial,50,2013,6,26,28,19,2,13,-49.236661,-16.682206
86,DimensaoSocial,34,2013,6,23,5,18,4,39,-49.237263,-16.681169
96,DimensaoSocial,42,2013,6,25,18,8,25,28,-49.237355,-16.682
43,DimensaoSocial,59,2013,6,25,22,10,2,25,-49.23592,-16.680958
72,DimensaoSocial,43,2013,6,24,16,11,40,0,-49.237739,-16.681895
77,DimensaoSocial,48,2013,6,26,25,8,27,50,-49.236559,-16.681066
26,DimensaoSocial,36,2013,6,25,17,14,42,23,-49.237718,-16.681297
27,DimensaoAmbiental,2,2013,6,24,16,3,23,3,-49.239138,-16.68236
38,DimensaoSocial,54,2013,6,22,1,6,4,57,-49.239501,-16.680686
90,DimensaoAmbiental,14,2013,6,26,28,19,15,9,-49.239262,-16.681493
17,DimensaoSocial,31,2013,6,22,2,11,4,18,-49.238286,-16.680717
95,DimensaoAmbiental,19,2013,6,26,27,4,32,24,-49.237609,-16.680834
37,DimensaoAmbiental,10,2013,6,23,4,13,4,29,-49.239224,-16.680166
90,DimensaoAmbiental,14,2013,6,26,24,2,52,21,-49.237989,-16.681964
91,DimensaoSocial,39,2013,6,26,27,0,12,44,-49.238268,-16.681288
18,DimensaoAmbiental,17,2013,6,25,23,8,30,24,-49.236038,-16.68163
29,DimensaoSocial,31,2013,6,23,8,3,19,38,-49.240279,-16.680975
72,DimensaoSocial,43,2013,6,23,3,2,59,12,-49.236429,-16.682076
81,DimensaoAmbiental,9,2013,6,23,7,16,56,36,-49.235917,-16.681016
74,DimensaoSocial,53,2013,6,26,25,4,31,20,-49.237283,-16.682429
61,DimensaoSocial,49,2013,6,26,29,9,39,50,-49.238809,-16.681466
31,DimensaoSocial,41,2013,6,26,25,12,42,45,-49.239292,-16.682452
40,DimensaoSocial,25,2013,6,23,6,12,18,26,-49.238742,-16.681295
11,DimensaoSocial,40,2013,6,26,25,3,50,39,-49.237593,-16.680278
97,DimensaoAmbiental,8,2013,6,24,14,12,27,25,-49.235568,-16.681561
99,DimensaoAmbiental,18,2013,6,26,25,13,32,52,-49.23884,-16.681318
61,DimensaoSocial,49,2013,6,26,24,6,15,53,-49.236775,-16.682375
100,DimensaoAmbiental,23,2013,6,24,15,5,57,3,-49.236648,-16.680563
