@relation arquivo 
 
@attribute id_usuario numeric 
@attribute marcador {DimensaoAmbiental,DimensaoSocial} 
@attribute tipo_marcador numeric 
@attribute ano numeric 
@attribute mes numeric 
@attribute semana numeric 
@attribute dia numeric 
@attribute hora numeric 
@attribute minuto numeric 
@attribute segundo numeric 
@attribute coordenada_x numeric 
@attribute coordenada_y numeric 

@data 
76,DimensaoAmbiental,23,2013,6,23,7,14,53,57,-49.246898,-16.671847
63,DimensaoSocial,59,2013,6,25,17,16,36,58,-49.247304,-16.673107
6,DimensaoSocial,36,2013,6,23,6,17,37,14,-49.247979,-16.672917
100,DimensaoAmbiental,23,2013,6,26,24,14,40,29,-49.249355,-16.672629
45,DimensaoSocial,29,2013,6,26,28,2,13,0,-49.248028,-16.67246
65,DimensaoSocial,48,2013,6,26,26,17,31,38,-49.248502,-16.67196
83,DimensaoAmbiental,19,2013,6,26,28,16,39,45,-49.247698,-16.673182
50,DimensaoSocial,35,2013,6,24,16,17,16,48,-49.245567,-16.672376
69,DimensaoSocial,28,2013,6,25,19,21,53,40,-49.245238,-16.671823
48,DimensaoSocial,25,2013,6,25,19,5,24,14,-49.247069,-16.673282
13,DimensaoAmbiental,11,2013,6,26,27,1,39,51,-49.24666,-16.672833
10,DimensaoAmbiental,16,2013,6,23,6,23,47,37,-49.246741,-16.671454
99,DimensaoAmbiental,18,2013,6,25,23,10,35,0,-49.247962,-16.673477
17,DimensaoSocial,31,2013,6,23,8,3,44,35,-49.248579,-16.672564
98,DimensaoSocial,52,2013,6,25,17,17,24,55,-49.24928,-16.672554
56,DimensaoSocial,45,2013,6,22,2,22,18,23,-49.247251,-16.67195
44,DimensaoAmbiental,5,2013,6,26,29,11,27,18,-49.248302,-16.672182
85,DimensaoSocial,49,2013,6,25,21,22,2,19,-49.24615,-16.672761
3,DimensaoAmbiental,21,2013,6,26,26,23,38,37,-49.247855,-16.671537
63,DimensaoSocial,59,2013,6,24,12,8,14,10,-49.247072,-16.673021
12,DimensaoSocial,45,2013,6,23,3,17,40,45,-49.246918,-16.673433
16,DimensaoAmbiental,7,2013,6,25,20,21,2,8,-49.247461,-16.671997
37,DimensaoAmbiental,10,2013,6,25,22,6,49,45,-49.248738,-16.672093
56,DimensaoSocial,45,2013,6,26,28,9,37,27,-49.245304,-16.672228
59,DimensaoAmbiental,20,2013,6,24,15,0,18,2,-49.246397,-16.672002
57,DimensaoAmbiental,10,2013,6,23,8,21,41,43,-49.245459,-16.671568
60,DimensaoSocial,25,2013,6,25,19,22,59,12,-49.248744,-16.672031
61,DimensaoSocial,49,2013,6,23,8,12,52,17,-49.248495,-16.672581
18,DimensaoAmbiental,17,2013,6,24,16,16,53,40,-49.246679,-16.672263
4,DimensaoSocial,26,2013,6,22,2,22,39,58,-49.245662,-16.671969
29,DimensaoSocial,31,2013,6,26,28,6,48,36,-49.246902,-16.672977
90,DimensaoAmbiental,14,2013,6,25,20,3,17,4,-49.247926,-16.672384
66,DimensaoSocial,34,2013,6,24,10,6,23,39,-49.24958,-16.672513
13,DimensaoAmbiental,11,2013,6,26,28,1,2,59,-49.24823,-16.671451
82,DimensaoSocial,54,2013,6,25,17,22,37,49,-49.249339,-16.671991
36,DimensaoSocial,44,2013,6,24,13,23,35,59,-49.248938,-16.671629
84,DimensaoSocial,24,2013,6,22,1,7,5,52,-49.247816,-16.671446
90,DimensaoAmbiental,14,2013,6,25,22,23,38,55,-49.248623,-16.671927
28,DimensaoAmbiental,6,2013,6,23,3,17,34,42,-49.245484,-16.672849
68,DimensaoAmbiental,4,2013,6,26,27,9,57,58,-49.249075,-16.672155
45,DimensaoSocial,29,2013,6,26,29,13,50,57,-49.245092,-16.672224
80,DimensaoSocial,44,2013,6,26,28,15,14,35,-49.24793,-16.673513
63,DimensaoSocial,59,2013,6,23,5,19,5,11,-49.248599,-16.672543
25,DimensaoSocial,51,2013,6,23,6,2,52,0,-49.248253,-16.673281
99,DimensaoAmbiental,18,2013,6,25,20,6,15,15,-49.2484,-16.672696
40,DimensaoSocial,25,2013,6,26,29,1,18,27,-49.247769,-16.671703
32,DimensaoAmbiental,5,2013,6,24,11,14,6,2,-49.247957,-16.672534
1,DimensaoAmbiental,11,2013,6,23,3,5,41,43,-49.247867,-16.672778
79,DimensaoSocial,58,2013,6,23,5,20,25,18,-49.248183,-16.67333
54,DimensaoAmbiental,15,2013,6,23,7,21,3,57,-49.248638,-16.672175
60,DimensaoSocial,25,2013,6,23,9,17,30,2,-49.246838,-16.672516
18,DimensaoAmbiental,17,2013,6,22,2,22,29,12,-49.246618,-16.672113
19,DimensaoSocial,41,2013,6,22,2,6,52,23,-49.246229,-16.672439
25,DimensaoSocial,51,2013,6,25,20,1,56,21,-49.247759,-16.672768
95,DimensaoAmbiental,19,2013,6,23,8,9,52,9,-49.248966,-16.671673
53,DimensaoSocial,30,2013,6,24,13,0,11,7,-49.245706,-16.672164
8,DimensaoAmbiental,6,2013,6,22,2,2,6,58,-49.245947,-16.672719
94,DimensaoSocial,53,2013,6,25,21,10,19,54,-49.246566,-16.672887
21,DimensaoAmbiental,11,2013,6,24,11,22,42,54,-49.245632,-16.672022
17,DimensaoSocial,31,2013,6,22,1,4,4,15,-49.246545,-16.673145
11,DimensaoSocial,40,2013,6,24,13,0,42,17,-49.247696,-16.67269
89,DimensaoSocial,29,2013,6,24,11,4,36,36,-49.246876,-16.672243
3,DimensaoAmbiental,21,2013,6,25,18,7,17,27,-49.246175,-16.67226
56,DimensaoSocial,45,2013,6,26,24,23,34,39,-49.246692,-16.671842
62,DimensaoSocial,35,2013,6,24,16,18,10,34,-49.247939,-16.671418
28,DimensaoAmbiental,6,2013,6,22,1,4,39,8,-49.249321,-16.671883
32,DimensaoAmbiental,5,2013,6,24,10,6,56,3,-49.24696,-16.67256
24,DimensaoSocial,26,2013,6,23,7,17,0,35,-49.246375,-16.67181
100,DimensaoAmbiental,23,2013,6,26,26,19,37,30,-49.248675,-16.671985
21,DimensaoAmbiental,11,2013,6,25,18,7,29,15,-49.247937,-16.673232
17,DimensaoSocial,31,2013,6,22,1,16,1,10,-49.249587,-16.671781
61,DimensaoSocial,49,2013,6,25,22,0,54,23,-49.247147,-16.672402
35,DimensaoSocial,40,2013,6,22,2,8,34,52,-49.248009,-16.672451
11,DimensaoSocial,40,2013,6,23,9,23,30,58,-49.24536,-16.671446
69,DimensaoSocial,28,2013,6,23,9,15,9,30,-49.247015,-16.671665
51,DimensaoAmbiental,1,2013,6,23,3,20,2,18,-49.246333,-16.67288
18,DimensaoAmbiental,17,2013,6,25,17,7,54,58,-49.249526,-16.672267
80,DimensaoSocial,44,2013,6,24,16,11,14,30,-49.245483,-16.671469
74,DimensaoSocial,53,2013,6,22,2,21,22,21,-49.247679,-16.673205
49,DimensaoSocial,50,2013,6,23,8,15,10,55,-49.245501,-16.671671
1,DimensaoAmbiental,11,2013,6,25,18,14,14,50,-49.244894,-16.67266
79,DimensaoSocial,58,2013,6,23,5,6,58,46,-49.246202,-16.672438
60,DimensaoSocial,25,2013,6,26,25,16,47,19,-49.248384,-16.672354
17,DimensaoSocial,31,2013,6,26,28,2,33,42,-49.249419,-16.672691
