@relation arquivo 
 
@attribute id_usuario numeric 
@attribute marcador {DimensaoAmbiental,DimensaoSocial} 
@attribute tipo_marcador numeric 
@attribute ano numeric 
@attribute mes numeric 
@attribute semana numeric 
@attribute dia numeric 
@attribute hora numeric 
@attribute minuto numeric 
@attribute segundo numeric 
@attribute coordenada_x numeric 
@attribute coordenada_y numeric 

@data 
49,DimensaoSocial,50,2013,6,26,24,8,46,56,-49.244935,-16.673854
28,DimensaoAmbiental,6,2013,6,26,25,10,35,1,-49.245161,-16.673402
14,DimensaoSocial,55,2013,6,22,2,11,40,36,-49.245919,-16.674729
22,DimensaoSocial,56,2013,6,25,23,10,19,29,-49.244568,-16.673582
72,DimensaoSocial,43,2013,6,25,19,9,38,29,-49.244858,-16.674029
24,DimensaoSocial,26,2013,6,25,19,14,8,49,-49.243053,-16.674674
57,DimensaoAmbiental,10,2013,6,25,21,17,53,35,-49.244418,-16.673406
41,DimensaoSocial,49,2013,6,23,3,18,28,49,-49.244247,-16.67431
53,DimensaoSocial,30,2013,6,24,10,20,3,6,-49.246103,-16.673669
96,DimensaoSocial,42,2013,6,26,28,10,54,17,-49.244204,-16.673266
20,DimensaoSocial,46,2013,6,24,14,3,50,25,-49.243568,-16.67321
23,DimensaoAmbiental,21,2013,6,24,15,15,40,1,-49.243584,-16.673279
45,DimensaoSocial,29,2013,6,24,10,17,25,42,-49.243516,-16.673212
26,DimensaoSocial,36,2013,6,24,16,14,13,44,-49.242895,-16.673441
94,DimensaoSocial,53,2013,6,24,15,22,58,31,-49.246183,-16.674093
31,DimensaoSocial,41,2013,6,23,6,8,41,40,-49.244227,-16.674737
41,DimensaoSocial,49,2013,6,23,3,20,28,51,-49.244821,-16.673057
7,DimensaoAmbiental,1,2013,6,23,5,18,17,24,-49.245812,-16.674629
87,DimensaoSocial,59,2013,6,24,16,2,12,13,-49.245094,-16.673904
92,DimensaoSocial,44,2013,6,23,4,3,42,50,-49.247073,-16.673988
15,DimensaoAmbiental,21,2013,6,24,16,19,58,48,-49.245402,-16.67397
40,DimensaoSocial,25,2013,6,25,17,6,47,40,-49.24503,-16.672947
24,DimensaoSocial,26,2013,6,24,14,3,41,23,-49.24667,-16.674587
80,DimensaoSocial,44,2013,6,24,11,17,5,18,-49.246339,-16.6744
