@relation arquivo 
 
@attribute id_usuario numeric 
@attribute marcador {DimensaoAmbiental,DimensaoSocial} 
@attribute tipo_marcador numeric 
@attribute ano numeric 
@attribute mes numeric 
@attribute semana numeric 
@attribute dia numeric 
@attribute hora numeric 
@attribute minuto numeric 
@attribute segundo numeric 
@attribute coordenada_x numeric 
@attribute coordenada_y numeric 

@data 
67,DimensaoSocial,58,2013,6,25,21,8,30,35,-49.236639,-16.674652
29,DimensaoSocial,31,2013,6,26,27,16,22,8,-49.235334,-16.674631
92,DimensaoSocial,44,2013,6,26,24,17,13,49,-49.236065,-16.67433
88,DimensaoAmbiental,4,2013,6,24,11,3,43,18,-49.23343,-16.675291
39,DimensaoAmbiental,20,2013,6,25,22,10,24,4,-49.234109,-16.67387
42,DimensaoSocial,34,2013,6,23,5,12,18,43,-49.234564,-16.674248
51,DimensaoAmbiental,1,2013,6,24,11,15,39,47,-49.234873,-16.674818
83,DimensaoAmbiental,19,2013,6,23,8,17,41,42,-49.23591,-16.675278
97,DimensaoAmbiental,8,2013,6,24,16,5,43,9,-49.236944,-16.674284
17,DimensaoSocial,31,2013,6,26,28,16,59,6,-49.237296,-16.674764
27,DimensaoAmbiental,2,2013,6,23,3,7,27,33,-49.237056,-16.674113
1,DimensaoAmbiental,11,2013,6,24,11,12,20,21,-49.235328,-16.675209
21,DimensaoAmbiental,11,2013,6,25,23,11,47,55,-49.233538,-16.674893
14,DimensaoSocial,55,2013,6,25,21,20,31,55,-49.236225,-16.674012
54,DimensaoAmbiental,15,2013,6,26,27,7,4,27,-49.234559,-16.675187
39,DimensaoAmbiental,20,2013,6,24,13,11,44,10,-49.236858,-16.673936
20,DimensaoSocial,46,2013,6,24,12,5,30,50,-49.232966,-16.673899
71,DimensaoSocial,38,2013,6,25,23,17,21,59,-49.23651,-16.67397
56,DimensaoSocial,45,2013,6,26,27,22,47,31,-49.236666,-16.674388
22,DimensaoSocial,56,2013,6,23,5,23,16,5,-49.236602,-16.673823
49,DimensaoSocial,50,2013,6,25,17,5,16,37,-49.236308,-16.673768
53,DimensaoSocial,30,2013,6,24,14,3,15,35,-49.233651,-16.674145
96,DimensaoSocial,42,2013,6,24,12,18,46,11,-49.233115,-16.674373
4,DimensaoSocial,26,2013,6,25,21,7,48,33,-49.233947,-16.67556
60,DimensaoSocial,25,2013,6,26,24,20,21,29,-49.231997,-16.674163
100,DimensaoAmbiental,23,2013,6,22,1,16,33,14,-49.235941,-16.673978
80,DimensaoSocial,44,2013,6,24,14,18,43,40,-49.233889,-16.675353
88,DimensaoAmbiental,4,2013,6,23,7,21,55,57,-49.235708,-16.673485
99,DimensaoAmbiental,18,2013,6,23,6,10,45,43,-49.234802,-16.674574
14,DimensaoSocial,55,2013,6,26,26,22,36,32,-49.236497,-16.674888
90,DimensaoAmbiental,14,2013,6,26,27,13,43,44,-49.234705,-16.675308
87,DimensaoSocial,59,2013,6,26,29,4,18,6,-49.23656,-16.673922
15,DimensaoAmbiental,21,2013,6,23,8,19,0,54,-49.236167,-16.674375
62,DimensaoSocial,35,2013,6,24,13,7,27,16,-49.234864,-16.673488
39,DimensaoAmbiental,20,2013,6,24,16,7,49,16,-49.233891,-16.6754
97,DimensaoAmbiental,8,2013,6,26,28,8,53,17,-49.23531,-16.675435
73,DimensaoAmbiental,9,2013,6,24,15,21,27,20,-49.233321,-16.674798
7,DimensaoAmbiental,1,2013,6,22,2,4,39,3,-49.23482,-16.674215
22,DimensaoSocial,56,2013,6,23,8,0,17,10,-49.236954,-16.674008
93,DimensaoAmbiental,9,2013,6,26,29,23,48,32,-49.233882,-16.675991
60,DimensaoSocial,25,2013,6,24,16,8,17,39,-49.236747,-16.674869
