@relation arquivo 
 
@attribute id_usuario numeric 
@attribute marcador {DimensaoAmbiental,DimensaoSocial} 
@attribute tipo_marcador numeric 
@attribute ano numeric 
@attribute mes numeric 
@attribute semana numeric 
@attribute dia numeric 
@attribute hora numeric 
@attribute minuto numeric 
@attribute segundo numeric 
@attribute coordenada_x numeric 
@attribute coordenada_y numeric 

@data 
1,DimensaoAmbiental,11,2013,6,24,14,6,1,22,-49.250771,-16.674316
33,DimensaoSocial,30,2013,6,23,7,11,24,47,-49.247889,-16.673542
9,DimensaoSocial,30,2013,6,26,29,14,20,54,-49.250049,-16.673587
68,DimensaoAmbiental,4,2013,6,25,18,7,19,55,-49.247605,-16.674089
72,DimensaoSocial,43,2013,6,24,13,10,21,23,-49.251207,-16.674813
83,DimensaoAmbiental,19,2013,6,25,22,21,3,33,-49.247686,-16.675136
33,DimensaoSocial,30,2013,6,25,23,6,52,11,-49.251533,-16.674168
6,DimensaoSocial,36,2013,6,23,8,15,2,41,-49.251102,-16.674819
39,DimensaoAmbiental,20,2013,6,24,12,0,43,1,-49.249131,-16.67397
1,DimensaoAmbiental,11,2013,6,25,21,18,46,59,-49.250129,-16.674694
89,DimensaoSocial,29,2013,6,25,18,2,36,47,-49.251274,-16.674658
55,DimensaoSocial,40,2013,6,24,10,18,17,16,-49.248678,-16.673773
20,DimensaoSocial,46,2013,6,25,19,4,17,5,-49.250439,-16.674373
86,DimensaoSocial,34,2013,6,26,24,1,14,18,-49.250834,-16.675245
55,DimensaoSocial,40,2013,6,24,16,0,33,13,-49.249449,-16.673579
29,DimensaoSocial,31,2013,6,24,15,21,41,48,-49.248611,-16.673546
45,DimensaoSocial,29,2013,6,24,15,3,21,52,-49.249738,-16.674133
3,DimensaoAmbiental,21,2013,6,23,8,11,6,28,-49.248327,-16.674589
50,DimensaoSocial,35,2013,6,24,16,17,21,22,-49.248589,-16.674643
49,DimensaoSocial,50,2013,6,23,9,5,1,10,-49.247904,-16.674933
24,DimensaoSocial,26,2013,6,25,19,15,45,9,-49.249532,-16.674633
48,DimensaoSocial,25,2013,6,25,22,20,12,24,-49.247529,-16.673649
9,DimensaoSocial,30,2013,6,23,4,4,38,2,-49.251494,-16.67514
54,DimensaoAmbiental,15,2013,6,23,7,8,35,54,-49.249946,-16.675595
62,DimensaoSocial,35,2013,6,26,24,15,57,33,-49.247333,-16.674557
58,DimensaoSocial,55,2013,6,25,21,2,58,12,-49.246871,-16.6747
29,DimensaoSocial,31,2013,6,26,27,9,32,55,-49.246724,-16.674857
90,DimensaoAmbiental,14,2013,6,25,17,22,51,42,-49.249991,-16.67416
50,DimensaoSocial,35,2013,6,22,1,0,4,53,-49.247956,-16.67494
63,DimensaoSocial,59,2013,6,26,28,22,3,33,-49.250366,-16.674982
66,DimensaoSocial,34,2013,6,25,18,20,8,12,-49.24908,-16.673561
26,DimensaoSocial,36,2013,6,26,24,2,40,24,-49.248128,-16.674266
35,DimensaoSocial,40,2013,6,24,16,8,33,49,-49.249077,-16.673747
1,DimensaoAmbiental,11,2013,6,24,15,15,25,9,-49.249869,-16.67443
21,DimensaoAmbiental,11,2013,6,24,10,2,24,23,-49.248897,-16.675724
95,DimensaoAmbiental,19,2013,6,25,23,7,37,3,-49.249425,-16.675114
85,DimensaoSocial,49,2013,6,24,13,20,51,24,-49.250184,-16.67493
66,DimensaoSocial,34,2013,6,26,24,5,10,22,-49.248593,-16.675338
74,DimensaoSocial,53,2013,6,26,24,23,32,49,-49.249022,-16.674138
37,DimensaoAmbiental,10,2013,6,26,24,9,1,14,-49.249218,-16.674891
80,DimensaoSocial,44,2013,6,23,7,5,3,1,-49.250591,-16.675465
67,DimensaoSocial,58,2013,6,23,8,19,20,10,-49.248458,-16.675449
90,DimensaoAmbiental,14,2013,6,23,6,1,40,11,-49.249976,-16.673941
92,DimensaoSocial,44,2013,6,26,24,2,28,42,-49.24701,-16.674587
35,DimensaoSocial,40,2013,6,25,21,22,48,50,-49.247793,-16.674399
74,DimensaoSocial,53,2013,6,25,19,7,9,29,-49.248112,-16.673558
8,DimensaoAmbiental,6,2013,6,24,10,15,17,48,-49.250073,-16.673626
31,DimensaoSocial,41,2013,6,25,17,19,56,44,-49.247656,-16.674595
41,DimensaoSocial,49,2013,6,24,14,22,18,50,-49.250306,-16.675115
7,DimensaoAmbiental,1,2013,6,22,1,0,14,26,-49.250889,-16.674096
94,DimensaoSocial,53,2013,6,23,5,12,49,52,-49.248195,-16.674758
