@relation arquivo 
 
@attribute id_usuario numeric 
@attribute marcador {DimensaoAmbiental,DimensaoSocial} 
@attribute tipo_marcador numeric 
@attribute ano numeric 
@attribute mes numeric 
@attribute semana numeric 
@attribute dia numeric 
@attribute hora numeric 
@attribute minuto numeric 
@attribute segundo numeric 
@attribute coordenada_x numeric 
@attribute coordenada_y numeric 

@data 
24,DimensaoSocial,26,2013,6,24,15,8,28,22,-49.245446,-16.681138
82,DimensaoSocial,54,2013,6,26,29,12,18,42,-49.2468,-16.680251
90,DimensaoAmbiental,14,2013,6,23,7,16,1,34,-49.24585,-16.67946
67,DimensaoSocial,58,2013,6,23,9,12,14,35,-49.245695,-16.679595
28,DimensaoAmbiental,6,2013,6,23,4,18,49,27,-49.245088,-16.679312
96,DimensaoSocial,42,2013,6,24,14,2,55,42,-49.246749,-16.680076
98,DimensaoSocial,52,2013,6,24,16,14,18,17,-49.245505,-16.680277
14,DimensaoSocial,55,2013,6,24,15,10,35,54,-49.246606,-16.679341
39,DimensaoAmbiental,20,2013,6,24,11,20,56,37,-49.247044,-16.680016
22,DimensaoSocial,56,2013,6,23,4,1,4,16,-49.248407,-16.68053
3,DimensaoAmbiental,21,2013,6,23,6,2,1,20,-49.245025,-16.680601
20,DimensaoSocial,46,2013,6,26,28,21,19,2,-49.246485,-16.679471
18,DimensaoAmbiental,17,2013,6,25,18,15,25,32,-49.245916,-16.680229
81,DimensaoAmbiental,9,2013,6,23,8,2,2,39,-49.245607,-16.680504
9,DimensaoSocial,30,2013,6,25,17,6,6,14,-49.248826,-16.680473
60,DimensaoSocial,25,2013,6,24,12,21,11,11,-49.244228,-16.680908
91,DimensaoSocial,39,2013,6,24,14,22,48,53,-49.24463,-16.680424
87,DimensaoSocial,59,2013,6,24,14,5,46,58,-49.245745,-16.681368
11,DimensaoSocial,40,2013,6,26,26,6,7,0,-49.24619,-16.681229
92,DimensaoSocial,44,2013,6,23,6,20,47,33,-49.245266,-16.67923
73,DimensaoAmbiental,9,2013,6,22,1,9,39,44,-49.245562,-16.679624
59,DimensaoAmbiental,20,2013,6,23,6,16,39,21,-49.245601,-16.681256
46,DimensaoAmbiental,15,2013,6,24,12,18,6,8,-49.245746,-16.680064
70,DimensaoAmbiental,14,2013,6,23,5,16,22,3,-49.244973,-16.681298
5,DimensaoSocial,50,2013,6,23,8,13,22,55,-49.246451,-16.68125
51,DimensaoAmbiental,1,2013,6,26,25,3,46,19,-49.248514,-16.680639
59,DimensaoAmbiental,20,2013,6,22,2,11,9,1,-49.246291,-16.680726
34,DimensaoAmbiental,15,2013,6,24,14,10,48,51,-49.24553,-16.681178
22,DimensaoSocial,56,2013,6,25,20,13,8,19,-49.245682,-16.680974
99,DimensaoAmbiental,18,2013,6,26,24,21,20,30,-49.246524,-16.679256
46,DimensaoAmbiental,15,2013,6,26,25,18,4,47,-49.244486,-16.680498
32,DimensaoAmbiental,5,2013,6,23,4,8,48,54,-49.24538,-16.679741
11,DimensaoSocial,40,2013,6,25,22,15,17,56,-49.245201,-16.679659
82,DimensaoSocial,54,2013,6,25,18,3,54,43,-49.247858,-16.680906
66,DimensaoSocial,34,2013,6,25,22,15,0,27,-49.247167,-16.680162
15,DimensaoAmbiental,21,2013,6,24,12,15,40,41,-49.244718,-16.680163
6,DimensaoSocial,36,2013,6,25,20,6,8,11,-49.245123,-16.679819
66,DimensaoSocial,34,2013,6,24,13,11,30,41,-49.246915,-16.68007
53,DimensaoSocial,30,2013,6,24,11,17,35,46,-49.246221,-16.680101
72,DimensaoSocial,43,2013,6,25,22,20,6,59,-49.246721,-16.680873
4,DimensaoSocial,26,2013,6,25,21,19,59,39,-49.244215,-16.681063
52,DimensaoAmbiental,6,2013,6,26,25,0,50,39,-49.245779,-16.679627
77,DimensaoSocial,48,2013,6,26,27,3,50,12,-49.248101,-16.680299
82,DimensaoSocial,54,2013,6,25,19,4,56,13,-49.246315,-16.679381
48,DimensaoSocial,25,2013,6,25,19,12,51,2,-49.246311,-16.680436
88,DimensaoAmbiental,4,2013,6,26,28,5,24,12,-49.244331,-16.68065
38,DimensaoSocial,54,2013,6,24,10,6,46,15,-49.245587,-16.679857
81,DimensaoAmbiental,9,2013,6,24,11,13,13,4,-49.244501,-16.680854
88,DimensaoAmbiental,4,2013,6,25,23,11,51,10,-49.246521,-16.680715
53,DimensaoSocial,30,2013,6,26,25,22,26,4,-49.246193,-16.679984
69,DimensaoSocial,28,2013,6,24,16,4,2,42,-49.245758,-16.680006
47,DimensaoSocial,39,2013,6,26,24,0,34,58,-49.244092,-16.680437
29,DimensaoSocial,31,2013,6,26,25,15,4,47,-49.245882,-16.679338
68,DimensaoAmbiental,4,2013,6,24,14,2,51,24,-49.246079,-16.680205
33,DimensaoSocial,30,2013,6,24,15,18,56,49,-49.245981,-16.681717
81,DimensaoAmbiental,9,2013,6,24,12,17,22,9,-49.246829,-16.679497
77,DimensaoSocial,48,2013,6,23,9,15,20,47,-49.247938,-16.680276
53,DimensaoSocial,30,2013,6,25,22,14,1,44,-49.247354,-16.680413
73,DimensaoAmbiental,9,2013,6,22,1,19,51,35,-49.245605,-16.680997
96,DimensaoSocial,42,2013,6,23,6,9,58,6,-49.245506,-16.681005
97,DimensaoAmbiental,8,2013,6,23,7,3,26,59,-49.244666,-16.679393
17,DimensaoSocial,31,2013,6,22,1,15,0,33,-49.246874,-16.680418
2,DimensaoSocial,55,2013,6,26,24,10,17,6,-49.245622,-16.679558
14,DimensaoSocial,55,2013,6,26,24,0,9,45,-49.24628,-16.680823
27,DimensaoAmbiental,2,2013,6,25,19,16,29,21,-49.246947,-16.680378
56,DimensaoSocial,45,2013,6,22,1,17,32,47,-49.246928,-16.679526
64,DimensaoSocial,24,2013,6,26,27,3,16,47,-49.2472,-16.68005
61,DimensaoSocial,49,2013,6,24,11,16,57,25,-49.24743,-16.680431
9,DimensaoSocial,30,2013,6,25,20,8,1,47,-49.245463,-16.681591
74,DimensaoSocial,53,2013,6,26,28,4,26,1,-49.245917,-16.680733
83,DimensaoAmbiental,19,2013,6,25,18,0,52,6,-49.244916,-16.680056
71,DimensaoSocial,38,2013,6,26,25,13,58,23,-49.245009,-16.681394
12,DimensaoSocial,45,2013,6,23,6,8,10,31,-49.244268,-16.680312
35,DimensaoSocial,40,2013,6,26,27,15,56,21,-49.24811,-16.68079
22,DimensaoSocial,56,2013,6,26,28,1,7,41,-49.246713,-16.679648
62,DimensaoSocial,35,2013,6,23,5,9,20,37,-49.245461,-16.67939
42,DimensaoSocial,34,2013,6,26,27,19,18,44,-49.245196,-16.679625
90,DimensaoAmbiental,14,2013,6,23,9,7,22,27,-49.246343,-16.681475
86,DimensaoSocial,34,2013,6,22,1,4,19,18,-49.245697,-16.681266
9,DimensaoSocial,30,2013,6,23,5,22,4,20,-49.24526,-16.681309
88,DimensaoAmbiental,4,2013,6,25,18,11,6,12,-49.246392,-16.680748
