@relation arquivo 
 
@attribute id_usuario numeric 
@attribute marcador {DimensaoAmbiental,DimensaoSocial} 
@attribute tipo_marcador numeric 
@attribute ano numeric 
@attribute mes numeric 
@attribute semana numeric 
@attribute dia numeric 
@attribute hora numeric 
@attribute minuto numeric 
@attribute segundo numeric 
@attribute coordenada_x numeric 
@attribute coordenada_y numeric 

@data 
32,DimensaoAmbiental,5,2013,6,24,16,18,55,35,-49.245903,-16.683275
85,DimensaoSocial,49,2013,6,25,21,14,48,55,-49.247313,-16.683154
72,DimensaoSocial,43,2013,6,26,27,11,45,18,-49.246764,-16.68331
2,DimensaoSocial,55,2013,6,26,29,2,58,22,-49.246735,-16.685073
54,DimensaoAmbiental,15,2013,6,26,27,2,45,26,-49.245138,-16.68367
32,DimensaoAmbiental,5,2013,6,25,18,19,28,45,-49.246302,-16.685278
47,DimensaoSocial,39,2013,6,23,5,12,38,10,-49.246547,-16.683543
50,DimensaoSocial,35,2013,6,23,4,12,52,27,-49.245342,-16.684292
58,DimensaoSocial,55,2013,6,24,12,3,19,4,-49.246351,-16.683847
15,DimensaoAmbiental,21,2013,6,23,3,6,28,39,-49.246844,-16.684929
75,DimensaoAmbiental,19,2013,6,24,11,22,45,49,-49.246993,-16.684616
35,DimensaoSocial,40,2013,6,24,10,5,44,40,-49.246731,-16.68504
10,DimensaoAmbiental,16,2013,6,25,17,12,58,19,-49.243989,-16.684082
64,DimensaoSocial,24,2013,6,24,11,4,7,14,-49.246533,-16.684507
30,DimensaoAmbiental,16,2013,6,25,19,6,56,58,-49.247955,-16.684004
71,DimensaoSocial,38,2013,6,23,5,15,24,33,-49.246178,-16.684296
67,DimensaoSocial,58,2013,6,24,11,16,6,21,-49.24535,-16.685541
55,DimensaoSocial,40,2013,6,22,1,4,32,13,-49.246201,-16.684948
5,DimensaoSocial,50,2013,6,24,15,2,51,58,-49.24503,-16.685018
3,DimensaoAmbiental,21,2013,6,24,12,20,34,43,-49.244962,-16.683152
95,DimensaoAmbiental,19,2013,6,24,11,17,41,17,-49.244783,-16.685384
53,DimensaoSocial,30,2013,6,25,22,12,49,35,-49.243715,-16.683984
28,DimensaoAmbiental,6,2013,6,24,11,4,9,51,-49.248019,-16.684006
