@relation arquivo 
 
@attribute id_usuario numeric 
@attribute marcador {DimensaoAmbiental,DimensaoSocial} 
@attribute tipo_marcador numeric 
@attribute ano numeric 
@attribute mes numeric 
@attribute semana numeric 
@attribute dia numeric 
@attribute hora numeric 
@attribute minuto numeric 
@attribute segundo numeric 
@attribute coordenada_x numeric 
@attribute coordenada_y numeric 

@data 
57,DimensaoAmbiental,10,2013,6,23,5,12,35,45,-49.266319,-16.687914
48,DimensaoSocial,25,2013,6,25,21,16,51,30,-49.268111,-16.685928
2,DimensaoSocial,55,2013,6,25,17,18,48,32,-49.266295,-16.686457
60,DimensaoSocial,25,2013,6,24,16,20,35,51,-49.266467,-16.687199
69,DimensaoSocial,28,2013,6,25,18,21,33,25,-49.26459,-16.686479
16,DimensaoAmbiental,7,2013,6,24,10,8,31,2,-49.268494,-16.686535
24,DimensaoSocial,26,2013,6,24,11,19,5,15,-49.267107,-16.685773
17,DimensaoSocial,31,2013,6,22,2,19,9,23,-49.267731,-16.687724
37,DimensaoAmbiental,10,2013,6,25,18,8,37,15,-49.266508,-16.687904
39,DimensaoAmbiental,20,2013,6,23,8,3,11,33,-49.266965,-16.686746
63,DimensaoSocial,59,2013,6,25,21,6,57,37,-49.265378,-16.687523
14,DimensaoSocial,55,2013,6,25,21,23,32,10,-49.268541,-16.686314
29,DimensaoSocial,31,2013,6,25,21,12,34,24,-49.26849,-16.687359
29,DimensaoSocial,31,2013,6,25,19,6,18,15,-49.267365,-16.68557
3,DimensaoAmbiental,21,2013,6,24,10,23,26,42,-49.264819,-16.686214
3,DimensaoAmbiental,21,2013,6,23,3,6,42,22,-49.266874,-16.686688
47,DimensaoSocial,39,2013,6,24,12,15,34,20,-49.265932,-16.687168
31,DimensaoSocial,41,2013,6,22,1,2,56,3,-49.268239,-16.68607
41,DimensaoSocial,49,2013,6,23,8,15,59,25,-49.266098,-16.686769
21,DimensaoAmbiental,11,2013,6,23,6,16,0,6,-49.266994,-16.687924
5,DimensaoSocial,50,2013,6,23,9,14,15,56,-49.268115,-16.687032
57,DimensaoAmbiental,10,2013,6,24,16,16,27,31,-49.266839,-16.687443
53,DimensaoSocial,30,2013,6,26,26,0,33,45,-49.26683,-16.687936
100,DimensaoAmbiental,23,2013,6,26,24,11,27,17,-49.268704,-16.686109
23,DimensaoAmbiental,21,2013,6,25,22,0,12,48,-49.266003,-16.686812
24,DimensaoSocial,26,2013,6,23,4,18,53,38,-49.265213,-16.686992
55,DimensaoSocial,40,2013,6,24,14,9,36,27,-49.26802,-16.687337
89,DimensaoSocial,29,2013,6,24,10,10,50,32,-49.265522,-16.687129
47,DimensaoSocial,39,2013,6,24,11,21,22,31,-49.266016,-16.687669
46,DimensaoAmbiental,15,2013,6,23,8,18,3,7,-49.267441,-16.687815
66,DimensaoSocial,34,2013,6,26,28,13,14,28,-49.265171,-16.685952
55,DimensaoSocial,40,2013,6,24,10,10,3,31,-49.266421,-16.685663
79,DimensaoSocial,58,2013,6,26,24,1,17,29,-49.268265,-16.686335
42,DimensaoSocial,34,2013,6,26,26,3,19,21,-49.265622,-16.687197
98,DimensaoSocial,52,2013,6,26,26,12,26,59,-49.268095,-16.687341
65,DimensaoSocial,48,2013,6,25,22,20,28,56,-49.265351,-16.687107
51,DimensaoAmbiental,1,2013,6,23,7,20,31,24,-49.267614,-16.685993
61,DimensaoSocial,49,2013,6,23,6,18,5,42,-49.265668,-16.68713
89,DimensaoSocial,29,2013,6,25,23,20,57,42,-49.268444,-16.68601
96,DimensaoSocial,42,2013,6,26,27,7,39,46,-49.266062,-16.685719
88,DimensaoAmbiental,4,2013,6,23,6,11,56,33,-49.265756,-16.687659
64,DimensaoSocial,24,2013,6,22,2,20,9,54,-49.266819,-16.686591
2,DimensaoSocial,55,2013,6,26,28,10,57,17,-49.26595,-16.685796
20,DimensaoSocial,46,2013,6,26,25,11,8,28,-49.265838,-16.68645
1,DimensaoAmbiental,11,2013,6,24,15,13,52,35,-49.268046,-16.687755
16,DimensaoAmbiental,7,2013,6,23,5,19,32,0,-49.26857,-16.68623
63,DimensaoSocial,59,2013,6,25,22,14,33,13,-49.264561,-16.686856
76,DimensaoAmbiental,23,2013,6,23,8,8,2,36,-49.266149,-16.687334
9,DimensaoSocial,30,2013,6,26,25,13,56,10,-49.267964,-16.686529
83,DimensaoAmbiental,19,2013,6,24,11,1,10,53,-49.266367,-16.687345
74,DimensaoSocial,53,2013,6,25,19,5,56,22,-49.267126,-16.685713
75,DimensaoAmbiental,19,2013,6,26,27,23,47,56,-49.268522,-16.686919
12,DimensaoSocial,45,2013,6,26,27,22,14,26,-49.265087,-16.686311
35,DimensaoSocial,40,2013,6,24,15,21,23,45,-49.266333,-16.686582
10,DimensaoAmbiental,16,2013,6,26,27,10,16,52,-49.267163,-16.685708
46,DimensaoAmbiental,15,2013,6,24,14,11,48,0,-49.265939,-16.686541
49,DimensaoSocial,50,2013,6,26,29,22,47,19,-49.266776,-16.686344
11,DimensaoSocial,40,2013,6,25,20,17,32,49,-49.265805,-16.686642
85,DimensaoSocial,49,2013,6,22,1,17,54,42,-49.266853,-16.686552
82,DimensaoSocial,54,2013,6,23,3,23,48,5,-49.268348,-16.687032
19,DimensaoSocial,41,2013,6,24,11,12,30,22,-49.267572,-16.686725
24,DimensaoSocial,26,2013,6,24,15,14,8,39,-49.267235,-16.687249
60,DimensaoSocial,25,2013,6,24,13,20,7,16,-49.265433,-16.685973
38,DimensaoSocial,54,2013,6,25,23,10,47,33,-49.267117,-16.687972
17,DimensaoSocial,31,2013,6,24,14,20,28,11,-49.265078,-16.68676
68,DimensaoAmbiental,4,2013,6,22,1,15,32,27,-49.266418,-16.687371
52,DimensaoAmbiental,6,2013,6,25,17,15,51,24,-49.268512,-16.68619
78,DimensaoSocial,33,2013,6,24,16,0,10,35,-49.266558,-16.686901
75,DimensaoAmbiental,19,2013,6,25,23,18,14,8,-49.265885,-16.685864
9,DimensaoSocial,30,2013,6,22,1,18,44,11,-49.268066,-16.68735
2,DimensaoSocial,55,2013,6,24,11,6,44,10,-49.268395,-16.686473
26,DimensaoSocial,36,2013,6,23,7,7,54,18,-49.266935,-16.686313
52,DimensaoAmbiental,6,2013,6,25,22,21,42,22,-49.268307,-16.687146
25,DimensaoSocial,51,2013,6,24,13,22,11,58,-49.266196,-16.687699
10,DimensaoAmbiental,16,2013,6,25,21,0,20,10,-49.268049,-16.687703
72,DimensaoSocial,43,2013,6,25,21,4,36,33,-49.266865,-16.686561
45,DimensaoSocial,29,2013,6,26,27,11,46,1,-49.268484,-16.686471
95,DimensaoAmbiental,19,2013,6,26,29,15,53,41,-49.26635,-16.686557
46,DimensaoAmbiental,15,2013,6,25,21,10,2,58,-49.267903,-16.687187
58,DimensaoSocial,55,2013,6,26,28,14,24,28,-49.26475,-16.686978
3,DimensaoAmbiental,21,2013,6,24,13,21,31,41,-49.267074,-16.687957
64,DimensaoSocial,24,2013,6,23,6,10,7,29,-49.265831,-16.686036
17,DimensaoSocial,31,2013,6,25,19,23,45,17,-49.265105,-16.68727
41,DimensaoSocial,49,2013,6,24,12,3,43,30,-49.266682,-16.686729
66,DimensaoSocial,34,2013,6,25,22,15,35,15,-49.267244,-16.686797
18,DimensaoAmbiental,17,2013,6,23,7,7,12,4,-49.267015,-16.686082
72,DimensaoSocial,43,2013,6,23,8,5,26,23,-49.266474,-16.68645
87,DimensaoSocial,59,2013,6,25,18,6,46,5,-49.264522,-16.686783
45,DimensaoSocial,29,2013,6,23,6,3,47,11,-49.266365,-16.686597
18,DimensaoAmbiental,17,2013,6,25,17,19,50,8,-49.266745,-16.687054
99,DimensaoAmbiental,18,2013,6,25,19,1,12,39,-49.268236,-16.687052
48,DimensaoSocial,25,2013,6,26,27,11,32,50,-49.266802,-16.685607
1,DimensaoAmbiental,11,2013,6,26,28,17,27,26,-49.265459,-16.686754
67,DimensaoSocial,58,2013,6,24,11,16,39,7,-49.266889,-16.685702
25,DimensaoSocial,51,2013,6,25,18,12,13,38,-49.266142,-16.687607
34,DimensaoAmbiental,15,2013,6,25,22,1,16,29,-49.267857,-16.687805
100,DimensaoAmbiental,23,2013,6,26,27,23,20,28,-49.267328,-16.686864
70,DimensaoAmbiental,14,2013,6,25,20,15,22,49,-49.267895,-16.68765
14,DimensaoSocial,55,2013,6,23,6,6,41,59,-49.267428,-16.686695
51,DimensaoAmbiental,1,2013,6,24,13,21,1,40,-49.266685,-16.685878
62,DimensaoSocial,35,2013,6,23,4,16,2,18,-49.264861,-16.687393
96,DimensaoSocial,42,2013,6,24,12,22,19,0,-49.266377,-16.687856
90,DimensaoAmbiental,14,2013,6,23,8,15,14,41,-49.26529,-16.687421
68,DimensaoAmbiental,4,2013,6,23,4,16,42,15,-49.267031,-16.685977
79,DimensaoSocial,58,2013,6,25,21,6,40,0,-49.265971,-16.686867
32,DimensaoAmbiental,5,2013,6,23,6,12,35,39,-49.265332,-16.68764
73,DimensaoAmbiental,9,2013,6,23,3,19,57,8,-49.268601,-16.686507
62,DimensaoSocial,35,2013,6,24,14,4,33,29,-49.265661,-16.686331
87,DimensaoSocial,59,2013,6,26,24,17,36,8,-49.267241,-16.687992
1,DimensaoAmbiental,11,2013,6,23,5,14,57,25,-49.266818,-16.687596
58,DimensaoSocial,55,2013,6,25,22,21,59,9,-49.265085,-16.68696
3,DimensaoAmbiental,21,2013,6,23,7,4,14,58,-49.265648,-16.686179
94,DimensaoSocial,53,2013,6,23,8,10,52,3,-49.265388,-16.686136
16,DimensaoAmbiental,7,2013,6,24,14,19,18,28,-49.266664,-16.688015
27,DimensaoAmbiental,2,2013,6,22,1,7,16,5,-49.265136,-16.68707
35,DimensaoSocial,40,2013,6,25,19,5,38,24,-49.266599,-16.687153
93,DimensaoAmbiental,9,2013,6,23,4,9,40,41,-49.268,-16.68676
31,DimensaoSocial,41,2013,6,25,22,8,59,57,-49.264839,-16.687153
90,DimensaoAmbiental,14,2013,6,26,24,1,19,48,-49.267314,-16.687019
52,DimensaoAmbiental,6,2013,6,24,14,3,44,36,-49.265372,-16.687617
71,DimensaoSocial,38,2013,6,25,17,10,50,56,-49.266606,-16.685989
65,DimensaoSocial,48,2013,6,23,5,15,11,50,-49.268519,-16.687017
21,DimensaoAmbiental,11,2013,6,26,26,5,11,52,-49.267653,-16.686882
64,DimensaoSocial,24,2013,6,25,19,19,15,54,-49.267039,-16.688083
24,DimensaoSocial,26,2013,6,26,25,6,41,44,-49.267755,-16.687258
12,DimensaoSocial,45,2013,6,23,9,16,23,48,-49.266563,-16.687241
43,DimensaoSocial,59,2013,6,26,25,7,53,50,-49.266235,-16.687461
80,DimensaoSocial,44,2013,6,22,1,9,52,20,-49.265231,-16.686206
