@relation arquivo 
 
@attribute id_usuario numeric 
@attribute marcador {DimensaoAmbiental,DimensaoSocial} 
@attribute tipo_marcador numeric 
@attribute ano numeric 
@attribute mes numeric 
@attribute semana numeric 
@attribute dia numeric 
@attribute hora numeric 
@attribute minuto numeric 
@attribute segundo numeric 
@attribute coordenada_x numeric 
@attribute coordenada_y numeric 

@data 
97,DimensaoAmbiental,8,2013,6,25,18,23,28,43,-49.268753,-16.681173
37,DimensaoAmbiental,10,2013,6,26,25,12,8,31,-49.268255,-16.680865
70,DimensaoAmbiental,14,2013,6,26,27,22,34,41,-49.268251,-16.680355
25,DimensaoSocial,51,2013,6,25,17,14,29,44,-49.267892,-16.681013
18,DimensaoAmbiental,17,2013,6,23,8,13,27,31,-49.267974,-16.681291
29,DimensaoSocial,31,2013,6,25,21,18,12,47,-49.272017,-16.680656
38,DimensaoSocial,54,2013,6,26,28,21,13,2,-49.269769,-16.681826
83,DimensaoAmbiental,19,2013,6,24,16,1,5,16,-49.270883,-16.680608
35,DimensaoSocial,40,2013,6,25,20,18,16,11,-49.269514,-16.680595
85,DimensaoSocial,49,2013,6,25,19,9,58,19,-49.270653,-16.681634
94,DimensaoSocial,53,2013,6,24,12,12,12,39,-49.268761,-16.680296
18,DimensaoAmbiental,17,2013,6,26,26,3,4,2,-49.271164,-16.681806
45,DimensaoSocial,29,2013,6,23,8,4,19,28,-49.268235,-16.680083
23,DimensaoAmbiental,21,2013,6,26,24,13,10,33,-49.269754,-16.680983
70,DimensaoAmbiental,14,2013,6,23,6,6,52,46,-49.27202,-16.681664
76,DimensaoAmbiental,23,2013,6,23,9,4,53,47,-49.271282,-16.680864
93,DimensaoAmbiental,9,2013,6,22,2,15,2,36,-49.268353,-16.681576
34,DimensaoAmbiental,15,2013,6,22,2,8,56,16,-49.26974,-16.680999
52,DimensaoAmbiental,6,2013,6,22,2,21,59,25,-49.271368,-16.680771
35,DimensaoSocial,40,2013,6,26,24,11,14,16,-49.272137,-16.680554
63,DimensaoSocial,59,2013,6,24,16,9,58,11,-49.270424,-16.679766
26,DimensaoSocial,36,2013,6,24,12,9,44,28,-49.268184,-16.681576
47,DimensaoSocial,39,2013,6,24,16,13,40,31,-49.269229,-16.67993
