3,DimensaoAmbiental,21,2013,6,23,6,8,19,10,-49.236944,-16.684787,4 
85,DimensaoSocial,49,2013,6,24,11,23,12,1,-49.2369,-16.684715,7 
37,DimensaoAmbiental,10,2013,6,24,10,2,57,18,-49.238869,-16.684168,1 
85,DimensaoSocial,49,2013,6,22,1,3,39,16,-49.237496,-16.683473,6 
29,DimensaoSocial,31,2013,6,23,9,13,29,20,-49.239998,-16.683034,1 
77,DimensaoSocial,48,2013,6,22,2,10,39,26,-49.239309,-16.682811,6 
27,DimensaoAmbiental,2,2013,6,25,22,5,3,13,-49.236998,-16.683432,5 
54,DimensaoAmbiental,15,2013,6,24,14,9,33,4,-49.237277,-16.683499,7 
78,DimensaoSocial,33,2013,6,24,15,8,21,37,-49.236119,-16.684186,9 
39,DimensaoAmbiental,20,2013,6,24,14,9,18,13,-49.239431,-16.684331,7 
4,DimensaoSocial,26,2013,6,25,20,11,17,43,-49.239339,-16.684413,5 
54,DimensaoAmbiental,15,2013,6,23,6,18,27,12,-49.238445,-16.683929,4 
70,DimensaoAmbiental,14,2013,6,23,9,5,36,12,-49.240279,-16.683353,1 
97,DimensaoAmbiental,8,2013,6,23,7,8,30,30,-49.236771,-16.682881,4 
83,DimensaoAmbiental,19,2013,6,25,19,6,12,12,-49.236225,-16.683436,5 
80,DimensaoSocial,44,2013,6,23,4,18,37,49,-49.238536,-16.684503,6 
48,DimensaoSocial,25,2013,6,23,3,11,3,15,-49.237651,-16.683232,6 
84,DimensaoSocial,24,2013,6,22,2,15,21,57,-49.235705,-16.683943,6 
99,DimensaoAmbiental,18,2013,6,26,24,5,20,52,-49.237548,-16.683766,0 
10,DimensaoAmbiental,16,2013,6,25,21,16,23,27,-49.236629,-16.684285,5 
18,DimensaoAmbiental,17,2013,6,22,2,17,50,8,-49.237041,-16.683349,6 
13,DimensaoAmbiental,11,2013,6,26,24,20,29,48,-49.239173,-16.682882,0 
17,DimensaoSocial,31,2013,6,23,4,10,54,18,-49.236445,-16.684197,6 
48,DimensaoSocial,25,2013,6,24,14,23,52,32,-49.238818,-16.68391,7 
26,DimensaoSocial,36,2013,6,26,26,22,15,1,-49.237532,-16.682996,3 
86,DimensaoSocial,34,2013,6,26,24,4,29,33,-49.236963,-16.682993,0 
21,DimensaoAmbiental,11,2013,6,25,22,21,36,45,-49.236422,-16.682997,5 
3,DimensaoAmbiental,21,2013,6,25,21,17,50,31,-49.236589,-16.683635,5 
98,DimensaoSocial,52,2013,6,24,15,15,42,24,-49.236043,-16.683747,9 
99,DimensaoAmbiental,18,2013,6,23,7,6,35,8,-49.2374,-16.684247,4 
90,DimensaoAmbiental,14,2013,6,23,5,7,52,11,-49.236392,-16.683674,4 
74,DimensaoSocial,53,2013,6,24,14,15,10,4,-49.236725,-16.683515,7 
100,DimensaoAmbiental,23,2013,6,25,18,4,45,22,-49.238138,-16.683604,9 
31,DimensaoSocial,41,2013,6,24,11,14,45,54,-49.236253,-16.68344,7 
98,DimensaoSocial,52,2013,6,26,29,5,14,57,-49.235993,-16.684172,2 
52,DimensaoAmbiental,6,2013,6,24,15,7,11,35,-49.237048,-16.684315,9 
53,DimensaoSocial,30,2013,6,23,5,7,58,11,-49.238741,-16.682604,4 
50,DimensaoSocial,35,2013,6,23,8,15,13,50,-49.23909,-16.68412,1 
18,DimensaoAmbiental,17,2013,6,25,17,5,55,1,-49.238467,-16.682501,9 
75,DimensaoAmbiental,19,2013,6,22,2,1,15,19,-49.237197,-16.684073,6 
98,DimensaoSocial,52,2013,6,24,14,17,8,48,-49.239511,-16.682922,7 
85,DimensaoSocial,49,2013,6,25,22,11,54,4,-49.237911,-16.684337,5 
44,DimensaoAmbiental,5,2013,6,26,27,1,17,42,-49.238602,-16.683961,3 
3,DimensaoAmbiental,21,2013,6,23,8,20,23,5,-49.238403,-16.683648,1 
54,DimensaoAmbiental,15,2013,6,25,21,17,28,18,-49.23682,-16.682622,5 
60,DimensaoSocial,25,2013,6,23,4,8,27,23,-49.236033,-16.683658,6 
18,DimensaoAmbiental,17,2013,6,22,2,8,23,26,-49.239383,-16.683109,6 
21,DimensaoAmbiental,11,2013,6,25,21,23,56,52,-49.239623,-16.683332,5 
61,DimensaoSocial,49,2013,6,25,17,5,17,24,-49.235979,-16.68441,9 
11,DimensaoSocial,40,2013,6,25,21,2,12,17,-49.23663,-16.68439,5 
88,DimensaoAmbiental,4,2013,6,24,10,10,59,32,-49.237007,-16.683549,1 
60,DimensaoSocial,25,2013,6,26,25,5,59,47,-49.238992,-16.682502,8 
19,DimensaoSocial,41,2013,6,24,12,4,46,36,-49.238632,-16.682576,7 
7,DimensaoAmbiental,1,2013,6,23,6,3,5,2,-49.237946,-16.684572,4 
95,DimensaoAmbiental,19,2013,6,22,1,4,19,10,-49.239948,-16.683,6 
94,DimensaoSocial,53,2013,6,24,12,15,3,18,-49.239893,-16.682546,7 
43,DimensaoSocial,59,2013,6,26,24,11,45,11,-49.238902,-16.684696,0 
77,DimensaoSocial,48,2013,6,23,9,20,41,43,-49.240101,-16.683085,1 
39,DimensaoAmbiental,20,2013,6,23,5,20,31,14,-49.238413,-16.684203,4 
92,DimensaoSocial,44,2013,6,26,25,21,38,31,-49.237069,-16.682687,8 
18,DimensaoAmbiental,17,2013,6,24,11,12,28,41,-49.23699,-16.684545,7 
61,DimensaoSocial,49,2013,6,26,28,11,30,43,-49.236358,-16.682418,2 
5,DimensaoSocial,50,2013,6,26,29,18,37,40,-49.238703,-16.68333,2 
35,DimensaoSocial,40,2013,6,22,2,18,30,55,-49.240071,-16.683199,6 
1,DimensaoAmbiental,11,2013,6,25,17,18,19,23,-49.23994,-16.682947,9 
98,DimensaoSocial,52,2013,6,24,16,6,20,48,-49.236297,-16.682933,9 
70,DimensaoAmbiental,14,2013,6,23,3,15,18,13,-49.236568,-16.683165,6 
7,DimensaoAmbiental,1,2013,6,26,24,23,45,13,-49.236508,-16.68256,0 
99,DimensaoAmbiental,18,2013,6,22,2,17,48,14,-49.23835,-16.683202,6 
49,DimensaoSocial,50,2013,6,23,8,18,13,30,-49.23954,-16.683739,1 
26,DimensaoSocial,36,2013,6,24,10,7,34,13,-49.238421,-16.682866,1 
91,DimensaoSocial,39,2013,6,25,19,8,5,3,-49.236203,-16.683941,5 
97,DimensaoAmbiental,8,2013,6,23,7,12,9,59,-49.239793,-16.683693,4 
43,DimensaoSocial,59,2013,6,26,28,21,33,4,-49.237245,-16.684536,2 
10,DimensaoAmbiental,16,2013,6,22,1,10,0,38,-49.237601,-16.684144,6 
27,DimensaoAmbiental,2,2013,6,24,11,18,24,54,-49.238272,-16.684481,7 
72,DimensaoSocial,43,2013,6,26,27,14,47,21,-49.238173,-16.683401,3 
22,DimensaoSocial,56,2013,6,26,24,11,57,38,-49.237288,-16.683436,0 
5,DimensaoSocial,50,2013,6,26,25,14,31,5,-49.238638,-16.684321,8 
23,DimensaoAmbiental,21,2013,6,25,18,10,32,51,-49.23758,-16.682702,9 
65,DimensaoSocial,48,2013,6,23,9,19,54,37,-49.237286,-16.683082,1 
59,DimensaoAmbiental,20,2013,6,26,24,7,8,11,-49.237156,-16.683127,0 
74,DimensaoSocial,53,2013,6,22,1,22,27,29,-49.237069,-16.682466,6 
82,DimensaoSocial,54,2013,6,24,15,12,54,54,-49.238344,-16.683409,9 
68,DimensaoAmbiental,4,2013,6,23,6,2,56,29,-49.238674,-16.6829,4 
64,DimensaoSocial,24,2013,6,23,3,7,3,13,-49.23815,-16.683416,6 
41,DimensaoSocial,49,2013,6,26,28,7,17,31,-49.238011,-16.684551,2 
8,DimensaoAmbiental,6,2013,6,24,12,14,50,51,-49.239436,-16.684252,7 
77,DimensaoSocial,48,2013,6,24,13,6,28,35,-49.236424,-16.683398,7 
59,DimensaoAmbiental,20,2013,6,22,2,20,27,9,-49.239693,-16.682775,6 
40,DimensaoSocial,25,2013,6,25,20,14,47,20,-49.237349,-16.683656,5 
74,DimensaoSocial,53,2013,6,25,18,5,59,54,-49.238464,-16.684023,9 
39,DimensaoAmbiental,20,2013,6,26,27,0,21,50,-49.23824,-16.683022,3 
93,DimensaoAmbiental,9,2013,6,24,11,15,5,44,-49.238095,-16.6838,7 
99,DimensaoAmbiental,18,2013,6,25,17,11,33,58,-49.238216,-16.684437,9 
1,DimensaoAmbiental,11,2013,6,25,22,6,33,14,-49.236793,-16.683386,5 
70,DimensaoAmbiental,14,2013,6,25,22,0,21,19,-49.236606,-16.684587,5 
48,DimensaoSocial,25,2013,6,23,4,5,2,45,-49.236645,-16.684854,6 
14,DimensaoSocial,55,2013,6,23,7,14,46,36,-49.237859,-16.68309,4 
14,DimensaoSocial,55,2013,6,26,29,18,21,35,-49.239661,-16.682915,2 
35,DimensaoSocial,40,2013,6,25,19,7,8,33,-49.237356,-16.684258,5 
13,DimensaoAmbiental,11,2013,6,26,25,18,28,37,-49.23771,-16.684215,8 
24,DimensaoSocial,26,2013,6,25,18,19,46,28,-49.238841,-16.682886,9 
28,DimensaoAmbiental,6,2013,6,23,5,2,1,53,-49.240194,-16.683408,4 
18,DimensaoAmbiental,17,2013,6,24,10,21,22,13,-49.23783,-16.683853,1 
74,DimensaoSocial,53,2013,6,24,15,5,59,11,-49.237529,-16.683563,9 
87,DimensaoSocial,59,2013,6,24,15,2,46,6,-49.237859,-16.684883,9 
77,DimensaoSocial,48,2013,6,25,20,23,10,55,-49.237241,-16.68485,5 
39,DimensaoAmbiental,20,2013,6,26,24,21,14,36,-49.236639,-16.684018,0 
95,DimensaoAmbiental,19,2013,6,25,17,23,8,28,-49.237005,-16.683629,9 
98,DimensaoSocial,52,2013,6,24,13,11,58,0,-49.236028,-16.683861,7 
30,DimensaoAmbiental,16,2013,6,24,14,4,37,48,-49.237374,-16.684432,7 
27,DimensaoAmbiental,2,2013,6,23,9,15,1,35,-49.23861,-16.684331,1 
43,DimensaoSocial,59,2013,6,26,26,22,2,24,-49.237666,-16.683411,3 
7,DimensaoAmbiental,1,2013,6,24,10,14,35,5,-49.236695,-16.683445,1 
29,DimensaoSocial,31,2013,6,25,22,1,31,46,-49.235839,-16.683917,5 
45,DimensaoSocial,29,2013,6,23,9,9,52,22,-49.236338,-16.684386,1 
81,DimensaoAmbiental,9,2013,6,26,25,16,37,49,-49.240112,-16.683254,8 
18,DimensaoAmbiental,17,2013,6,24,11,9,14,28,-49.237921,-16.683404,7 
57,DimensaoAmbiental,10,2013,6,26,26,22,30,51,-49.235647,-16.683971,3 
53,DimensaoSocial,30,2013,6,23,6,0,14,24,-49.239376,-16.68352,4 
11,DimensaoSocial,40,2013,6,24,11,21,42,37,-49.235804,-16.684363,7 
83,DimensaoAmbiental,19,2013,6,25,18,1,7,57,-49.238249,-16.683009,9 
42,DimensaoSocial,34,2013,6,24,15,9,45,8,-49.238204,-16.682475,9 
47,DimensaoSocial,39,2013,6,24,13,22,24,7,-49.236217,-16.683187,7 
16,DimensaoAmbiental,7,2013,6,23,6,2,6,7,-49.237069,-16.684057,4 
93,DimensaoAmbiental,9,2013,6,25,23,14,44,34,-49.235963,-16.684522,0 
100,DimensaoAmbiental,23,2013,6,24,13,23,56,54,-49.238852,-16.6846,7 
76,DimensaoAmbiental,23,2013,6,23,6,12,3,31,-49.238377,-16.683731,4 
86,DimensaoSocial,34,2013,6,24,15,15,49,42,-49.235769,-16.683843,9 
9,DimensaoSocial,30,2013,6,24,15,9,14,33,-49.237155,-16.682781,9 
90,DimensaoAmbiental,14,2013,6,24,12,18,5,52,-49.238386,-16.682561,7 
12,DimensaoSocial,45,2013,6,26,25,11,1,25,-49.23537,-16.684014,8 
18,DimensaoAmbiental,17,2013,6,26,26,9,55,34,-49.238738,-16.684772,3 
42,DimensaoSocial,34,2013,6,25,20,23,38,21,-49.238594,-16.683573,5 
60,DimensaoSocial,25,2013,6,26,26,22,18,23,-49.235958,-16.683735,3 
14,DimensaoSocial,55,2013,6,24,14,10,21,11,-49.239219,-16.684313,7 
93,DimensaoAmbiental,9,2013,6,26,26,15,58,58,-49.235808,-16.683141,3 
40,DimensaoSocial,25,2013,6,24,16,2,50,7,-49.235765,-16.683358,9 
91,DimensaoSocial,39,2013,6,23,5,1,26,55,-49.235965,-16.683356,4 
96,DimensaoSocial,42,2013,6,26,27,18,24,11,-49.237301,-16.682896,3 
35,DimensaoSocial,40,2013,6,25,18,22,36,29,-49.23772,-16.683778,9 
78,DimensaoSocial,33,2013,6,25,22,12,27,8,-49.238357,-16.684407,5 
25,DimensaoSocial,51,2013,6,25,22,7,51,3,-49.237621,-16.68437,5 
2,DimensaoSocial,55,2013,6,24,10,22,43,26,-49.23692,-16.683871,1 
79,DimensaoSocial,58,2013,6,25,22,16,15,12,-49.237941,-16.683208,5 
85,DimensaoSocial,49,2013,6,26,25,5,23,30,-49.236912,-16.683128,8 
10,DimensaoAmbiental,16,2013,6,23,6,8,55,42,-49.239881,-16.68263,4 
45,DimensaoSocial,29,2013,6,26,24,14,17,39,-49.236047,-16.684293,0 
49,DimensaoSocial,50,2013,6,23,5,13,2,43,-49.238981,-16.684027,4 
40,DimensaoSocial,25,2013,6,24,16,15,20,1,-49.235899,-16.684231,9 
12,DimensaoSocial,45,2013,6,22,1,22,17,42,-49.237379,-16.682728,6 
41,DimensaoSocial,49,2013,6,26,29,16,47,11,-49.235533,-16.684014,2 
82,DimensaoSocial,54,2013,6,24,14,16,27,37,-49.237595,-16.683588,7 
69,DimensaoSocial,28,2013,6,23,7,18,5,5,-49.238779,-16.684226,4 
84,DimensaoSocial,24,2013,6,23,7,23,14,36,-49.239604,-16.683879,4 
35,DimensaoSocial,40,2013,6,25,21,21,19,40,-49.237327,-16.684131,5 
