63,DimensaoSocial,59,2013,6,25,17,21,23,47,-49.259246,-16.691817,2 
11,DimensaoSocial,40,2013,6,23,4,17,52,9,-49.257414,-16.692288,6 
1,DimensaoAmbiental,11,2013,6,25,17,6,51,50,-49.258928,-16.693132,2 
64,DimensaoSocial,24,2013,6,25,20,1,42,32,-49.260916,-16.69347,2 
53,DimensaoSocial,30,2013,6,23,6,10,58,28,-49.260063,-16.693579,3 
24,DimensaoSocial,26,2013,6,22,1,6,36,41,-49.257928,-16.693453,6 
64,DimensaoSocial,24,2013,6,26,29,10,7,4,-49.259471,-16.692452,1 
3,DimensaoAmbiental,21,2013,6,24,13,8,43,13,-49.258344,-16.691634,5 
59,DimensaoAmbiental,20,2013,6,23,3,8,44,28,-49.259651,-16.692675,6 
83,DimensaoAmbiental,19,2013,6,24,14,5,57,45,-49.258645,-16.693251,5 
47,DimensaoSocial,39,2013,6,25,17,18,38,14,-49.260185,-16.69236,2 
79,DimensaoSocial,58,2013,6,25,22,11,6,8,-49.261837,-16.693587,9 
71,DimensaoSocial,38,2013,6,25,19,8,52,3,-49.261854,-16.693609,2 
20,DimensaoSocial,46,2013,6,23,3,4,17,58,-49.261367,-16.692615,6 
57,DimensaoAmbiental,10,2013,6,24,15,12,20,42,-49.258234,-16.692799,8 
48,DimensaoSocial,25,2013,6,26,28,22,49,3,-49.257574,-16.691911,1 
58,DimensaoSocial,55,2013,6,23,9,19,46,16,-49.258022,-16.692971,0 
89,DimensaoSocial,29,2013,6,24,14,14,8,8,-49.261103,-16.692231,5 
9,DimensaoSocial,30,2013,6,24,11,14,46,16,-49.257671,-16.692009,5 
65,DimensaoSocial,48,2013,6,26,28,15,13,22,-49.261254,-16.692585,1 
32,DimensaoAmbiental,5,2013,6,25,21,19,32,27,-49.261103,-16.693009,9 
58,DimensaoSocial,55,2013,6,24,13,13,7,24,-49.257545,-16.692671,5 
92,DimensaoSocial,44,2013,6,24,15,7,58,42,-49.259064,-16.692735,8 
