59,DimensaoAmbiental,20,2013,6,23,9,0,41,57,-49.228533,-16.687895,4 
67,DimensaoSocial,58,2013,6,22,1,18,55,47,-49.231126,-16.685843,3 
100,DimensaoAmbiental,23,2013,6,23,4,21,56,1,-49.230853,-16.686699,2 
51,DimensaoAmbiental,1,2013,6,25,17,22,20,51,-49.23045,-16.686035,6 
94,DimensaoSocial,53,2013,6,22,1,1,48,33,-49.229445,-16.687736,3 
41,DimensaoSocial,49,2013,6,23,5,0,58,51,-49.230933,-16.687981,2 
6,DimensaoSocial,36,2013,6,23,7,21,5,37,-49.231737,-16.687967,1 
40,DimensaoSocial,25,2013,6,24,12,21,30,49,-49.22942,-16.686475,0 
61,DimensaoSocial,49,2013,6,23,3,3,31,26,-49.228551,-16.688303,2 
98,DimensaoSocial,52,2013,6,25,20,14,55,2,-49.229476,-16.687489,7 
98,DimensaoSocial,52,2013,6,22,2,15,7,17,-49.229528,-16.687017,3 
60,DimensaoSocial,25,2013,6,23,5,1,0,26,-49.229537,-16.686817,2 
50,DimensaoSocial,35,2013,6,23,5,18,16,35,-49.231526,-16.687774,2 
17,DimensaoSocial,31,2013,6,25,18,10,17,43,-49.22989,-16.688186,6 
49,DimensaoSocial,50,2013,6,26,28,18,8,58,-49.2324,-16.686884,8 
26,DimensaoSocial,36,2013,6,26,27,12,13,30,-49.231733,-16.68644,8 
94,DimensaoSocial,53,2013,6,23,5,7,1,41,-49.230994,-16.685865,2 
25,DimensaoSocial,51,2013,6,23,6,12,30,32,-49.232211,-16.686767,1 
79,DimensaoSocial,58,2013,6,25,23,9,46,38,-49.230927,-16.687662,7 
23,DimensaoAmbiental,21,2013,6,26,26,13,40,40,-49.22896,-16.687349,8 
53,DimensaoSocial,30,2013,6,23,7,19,26,19,-49.229162,-16.687117,1 
98,DimensaoSocial,52,2013,6,25,17,12,21,44,-49.229526,-16.686845,6 
27,DimensaoAmbiental,2,2013,6,26,27,7,44,57,-49.232777,-16.686981,8 
41,DimensaoSocial,49,2013,6,25,22,23,48,7,-49.231119,-16.686977,7 
10,DimensaoAmbiental,16,2013,6,24,13,8,23,19,-49.228458,-16.685893,0 
15,DimensaoAmbiental,21,2013,6,24,13,16,47,36,-49.228738,-16.686125,0 
1,DimensaoAmbiental,11,2013,6,24,11,13,45,28,-49.229419,-16.68655,9 
6,DimensaoSocial,36,2013,6,23,6,8,42,8,-49.228223,-16.687052,1 
11,DimensaoSocial,40,2013,6,26,28,5,39,46,-49.231849,-16.688259,8 
11,DimensaoSocial,40,2013,6,26,24,9,34,7,-49.230191,-16.685872,8 
3,DimensaoAmbiental,21,2013,6,26,24,15,15,25,-49.2309,-16.687793,8 
73,DimensaoAmbiental,9,2013,6,25,17,9,15,1,-49.23015,-16.686711,6 
94,DimensaoSocial,53,2013,6,25,22,5,6,47,-49.230941,-16.686544,7 
5,DimensaoSocial,50,2013,6,26,29,22,3,52,-49.230393,-16.687787,8 
72,DimensaoSocial,43,2013,6,26,26,4,17,31,-49.229326,-16.686617,8 
52,DimensaoAmbiental,6,2013,6,25,22,11,2,11,-49.232444,-16.687452,7 
99,DimensaoAmbiental,18,2013,6,26,26,4,50,55,-49.22869,-16.686289,8 
10,DimensaoAmbiental,16,2013,6,23,4,21,58,54,-49.228451,-16.687349,2 
90,DimensaoAmbiental,14,2013,6,23,4,20,11,12,-49.228384,-16.686546,2 
