83,DimensaoAmbiental,19,2013,6,25,17,7,57,11,-49.240034,-16.689517,3 
28,DimensaoAmbiental,6,2013,6,25,17,1,14,39,-49.240081,-16.688625,3 
38,DimensaoSocial,54,2013,6,23,5,8,28,19,-49.241187,-16.688145,8 
45,DimensaoSocial,29,2013,6,23,7,14,10,57,-49.239354,-16.687714,5 
49,DimensaoSocial,50,2013,6,22,2,7,21,0,-49.238205,-16.688904,7 
53,DimensaoSocial,30,2013,6,25,17,16,23,32,-49.238567,-16.688382,3 
16,DimensaoAmbiental,7,2013,6,25,20,19,13,28,-49.24021,-16.689494,9 
69,DimensaoSocial,28,2013,6,22,1,12,57,31,-49.241608,-16.689394,7 
8,DimensaoAmbiental,6,2013,6,23,4,3,50,12,-49.239318,-16.689997,0 
64,DimensaoSocial,24,2013,6,23,4,12,9,15,-49.237692,-16.688081,0 
48,DimensaoSocial,25,2013,6,23,3,9,39,54,-49.23873,-16.687497,0 
13,DimensaoAmbiental,11,2013,6,24,10,15,36,21,-49.240591,-16.688261,6 
54,DimensaoAmbiental,15,2013,6,24,15,14,43,44,-49.240817,-16.689229,3 
72,DimensaoSocial,43,2013,6,23,9,7,51,26,-49.240117,-16.687337,5 
96,DimensaoSocial,42,2013,6,25,20,8,13,55,-49.240812,-16.689622,9 
24,DimensaoSocial,26,2013,6,25,17,9,48,44,-49.238628,-16.689054,3 
23,DimensaoAmbiental,21,2013,6,23,3,15,24,2,-49.240754,-16.688268,0 
81,DimensaoAmbiental,9,2013,6,24,10,7,47,21,-49.239799,-16.687567,6 
2,DimensaoSocial,55,2013,6,26,25,5,33,57,-49.23752,-16.688297,1 
43,DimensaoSocial,59,2013,6,24,16,8,6,19,-49.240357,-16.688886,3 
77,DimensaoSocial,48,2013,6,24,13,1,6,4,-49.238244,-16.688293,6 
1,DimensaoAmbiental,11,2013,6,24,11,16,23,1,-49.240949,-16.689451,6 
15,DimensaoAmbiental,21,2013,6,25,22,17,12,31,-49.238328,-16.689556,2 
86,DimensaoSocial,34,2013,6,22,1,8,31,15,-49.239231,-16.687395,7 
66,DimensaoSocial,34,2013,6,25,18,13,26,42,-49.237548,-16.688615,3 
57,DimensaoAmbiental,10,2013,6,22,2,21,56,13,-49.241105,-16.687667,7 
22,DimensaoSocial,56,2013,6,23,4,10,49,39,-49.238536,-16.689251,0 
37,DimensaoAmbiental,10,2013,6,26,27,11,59,4,-49.237253,-16.688923,4 
91,DimensaoSocial,39,2013,6,23,4,5,11,27,-49.240693,-16.689377,0 
81,DimensaoAmbiental,9,2013,6,23,4,20,54,29,-49.237453,-16.688117,0 
4,DimensaoSocial,26,2013,6,23,3,21,34,30,-49.240014,-16.688439,0 
97,DimensaoAmbiental,8,2013,6,25,22,6,29,14,-49.240943,-16.68819,2 
73,DimensaoAmbiental,9,2013,6,23,5,9,47,2,-49.238881,-16.688878,8 
56,DimensaoSocial,45,2013,6,23,4,21,10,12,-49.241554,-16.689271,0 
25,DimensaoSocial,51,2013,6,23,4,13,34,14,-49.241371,-16.688624,0 
77,DimensaoSocial,48,2013,6,26,29,8,36,28,-49.240642,-16.689198,4 
72,DimensaoSocial,43,2013,6,26,28,17,41,58,-49.238566,-16.688706,4 
74,DimensaoSocial,53,2013,6,24,12,16,3,8,-49.241062,-16.68913,6 
3,DimensaoAmbiental,21,2013,6,24,11,10,10,51,-49.23797,-16.689382,6 
78,DimensaoSocial,33,2013,6,26,24,18,8,6,-49.241099,-16.689222,1 
28,DimensaoAmbiental,6,2013,6,23,7,2,29,57,-49.239957,-16.688827,5 
76,DimensaoAmbiental,23,2013,6,26,24,12,46,43,-49.240195,-16.687406,1 
82,DimensaoSocial,54,2013,6,26,26,23,10,24,-49.23773,-16.688208,1 
62,DimensaoSocial,35,2013,6,26,29,2,53,2,-49.241469,-16.68856,4 
61,DimensaoSocial,49,2013,6,23,3,12,18,1,-49.239684,-16.689604,0 
30,DimensaoAmbiental,16,2013,6,23,4,6,55,20,-49.239387,-16.688931,0 
