44,DimensaoAmbiental,5,2013,6,23,6,22,51,7,-49.237065,-16.685929,0 
48,DimensaoSocial,25,2013,6,25,17,13,55,36,-49.237333,-16.687441,1 
88,DimensaoAmbiental,4,2013,6,26,29,11,23,7,-49.237317,-16.685812,3 
58,DimensaoSocial,55,2013,6,24,12,3,5,22,-49.238661,-16.687009,5 
13,DimensaoAmbiental,11,2013,6,26,29,22,1,50,-49.238581,-16.686787,3 
76,DimensaoAmbiental,23,2013,6,23,5,1,55,18,-49.236976,-16.685815,0 
53,DimensaoSocial,30,2013,6,26,26,5,46,48,-49.238247,-16.686065,3 
86,DimensaoSocial,34,2013,6,23,8,9,56,44,-49.236619,-16.685256,7 
77,DimensaoSocial,48,2013,6,25,23,15,50,37,-49.236968,-16.685456,4 
23,DimensaoAmbiental,21,2013,6,24,11,16,40,54,-49.236806,-16.685718,5 
40,DimensaoSocial,25,2013,6,23,3,13,58,38,-49.237857,-16.685261,8 
37,DimensaoAmbiental,10,2013,6,23,8,1,27,22,-49.236793,-16.686198,7 
74,DimensaoSocial,53,2013,6,26,25,20,50,55,-49.238407,-16.686993,4 
5,DimensaoSocial,50,2013,6,25,22,6,9,25,-49.238616,-16.685896,4 
69,DimensaoSocial,28,2013,6,25,20,15,56,12,-49.23671,-16.686472,9 
56,DimensaoSocial,45,2013,6,25,18,23,26,50,-49.237972,-16.685392,1 
86,DimensaoSocial,34,2013,6,24,13,3,8,21,-49.238926,-16.686546,5 
81,DimensaoAmbiental,9,2013,6,25,18,6,43,49,-49.238542,-16.685263,1 
41,DimensaoSocial,49,2013,6,26,25,18,11,48,-49.239059,-16.686248,4 
1,DimensaoAmbiental,11,2013,6,25,18,10,5,35,-49.238403,-16.684884,1 
88,DimensaoAmbiental,4,2013,6,24,15,13,43,27,-49.239016,-16.684885,2 
91,DimensaoSocial,39,2013,6,25,20,1,12,4,-49.237306,-16.686351,9 
71,DimensaoSocial,38,2013,6,23,4,12,50,17,-49.239277,-16.685645,8 
54,DimensaoAmbiental,15,2013,6,25,22,13,33,7,-49.23719,-16.685612,4 
